OBJECTID *,Shape *,Join_Count,TARGET_FID,state,city,name,holc_id,holc_grade,neighborho,area_descr,Black Population %,White Population %,Indigenous American %,Asian Population %,Hispanic or Latino Population %,% Below Poverty Line ,% Housing Units Owned,% Housing Units Rented,% Mobile Homes,% 1970-1979 or older,% 1980-1989 or newer,% With Complete Plumbing,% With Incomplete Plumbing,% Foreign Born,Shape_Length,Shape_Area,Indicator for Plumbing
528,Polygon,5,676,CA,Oakland, ,C13,C,6771,"{ ""5a"" : ""Artisans, store keepers, minor executives and professionals"", ""5f"" : ""Occasional"", ""10c"" : ""Good"", ""11b"" : ""Six new homes 1936"", ""6d"" : ""Fair to good"", ""2"" : ""Rolling"", ""1"" : ""Oakland Yellow C-13"", ""11a"" : ""5 and 6-rooms, averaging $4,900.00"",",5.88265,70.195677,0.001613,15.93338,3.668424,5.113681,70.845426,29.154579,0,94.998452,5.001553,99.942579,0.057426,81.377563,0.084057,0.000096,1
529,Polygon,5,677,CA,Oakland, ,C14,C,6770,"{ ""7"" : ""100+ 32.50 - 40.00 1927 1933 2,500 - 5,000 1937 102 63% 25.00 - 47.50 37.50 3,000 30.00 75% 3,250 - 4,000 3,750 79% 1927 60% 3,000 - 7,500 47.50 5,000 30.00 - 65.00"", ""13"" : ""Static: trend to apartment houses"", ""5f"" : ""Very few"", ""11b"" : ""None i",15.039276,62.054419,0.406191,12.407429,8.449133,9.977024,28.265149,71.734864,1.615685,83.424959,16.575054,99.834784,0.165229,91.433631,0.036049,0.000042,1
530,Polygon,7,678,CA,Oakland, ,C15,C,6712,"{ ""8a"" : ""95%"", ""5e"" : ""lower grades: No"", ""5f"" : ""None known"", ""5g"" : ""very slowly -"", ""12a"" : ""Limited"", ""2"" : ""Rolling; level along lake front"", ""12b"" : ""Limited"", ""6a"" : ""Predominance of fine apartment houses and old, large homes"", ""10a"" : ""Good"", ""6",31.842149,38.669057,1.220515,10.993787,16.162039,11.908294,15.786716,84.213286,0.118176,82.961033,17.03897,98.646564,1.353438,96.103952,0.071017,0.000073,0
531,Polygon,3,679,CA,Oakland, ,C16,C,6683,"{ ""9c"" : ""Fair"", ""15"" : ""7 June 15, Thomas F. Watson; City of Oakland, Building Inspector's Office Records; Ralph E. Prentice"", ""5a"" : ""Laborers, artisans, clerical and white-collar employees"", ""9b"" : ""4-room cottage $2,250"", ""10a"" : ""Poor"", ""12a"" : ""Lim",6.299875,67.222948,0.363153,15.595821,5.240495,4.716341,84.827912,15.172077,0.043451,70.153537,29.846452,99.999989,0,84.377468,0.082256,0.000176,1
532,Polygon,6,680,CA,Oakland, ,C17,C,6711,"{ ""12a"" : ""Limited"", ""13"" : ""Downward for single-family residences"", ""14"" : ""(11) The two new homes built in 1936 averaged $7,500.00 in value and the duplexes averaged $12,000.00, including lot, financing, etc. Most of the duplexes were built along Park",9.13204,35.071842,0.034336,46.301097,13.258373,8.621672,39.076096,60.923908,0,96.646339,3.353666,100.000004,0,95.720305,0.058805,0.000048,1
533,Polygon,4,681,CA,Oakland, ,C18,C,6717,"{ ""11b"" : ""8 new homes and 10 apmt. houses in 1936"", ""15"" : ""June 15,  7 City of Oakland, Building Inspector's Office Records; Ralph E. Prentice; Ralph A. Knapp"", ""2"" : ""Level"", ""8a"" : ""97%"", ""6a"" : ""2-fam. flats predominate; some single-family homes"", """,17.933145,54.327306,0.09312,14.377798,14.646871,6.660123,15.234864,84.765135,0.0315,88.758899,11.2411,98.387824,1.612175,86.081613,0.042049,0.000076,0
534,Polygon,8,682,CA,Oakland, ,C19,C,6718,"{ ""5f"" : ""Numerous"", ""5e"" : ""lower classes: Yes"", ""1"" : ""C-19 Oakland Yellow"", ""8c"" : ""50%"", ""5d"" : ""1/10% Slight infiltration"", ""13"" : ""Downward, due to infiltration and age"", ""5c"" : ""Various 15%"", ""2"" : ""Rolling"", ""8b"" : ""98%"", ""11a"" : ""Cottages avrg.",11.686588,57.610167,0.792099,15.590709,13.230656,5.233963,58.937977,41.062033,0.973283,92.477176,7.522834,98.282942,1.717068,77.332374,0.118268,0.000212,0
535,Polygon,2,683,CA,Oakland, ,C2,C,6657,"{ ""8c"" : ""70%"", ""10b"" : ""5-room single $18.00 to $22.50"", ""5a"" : ""Laborers, artisans, etc."", ""5b"" : ""$1,000 - 1,500"", ""5c"" : ""Various 15%"", ""2"" : ""Slightly rolling; generally sloping toward Bay; 200 ft. hill in north center of area"", ""5d"" : ""No -"", ""10c""",5.011711,42.32269,0.339031,33.791109,11.195326,6.044757,46.01268,53.987329,0.438759,84.970647,15.029362,97.973309,2.0267,93.604449,0.020589,0.000026,0
536,Polygon,4,684,CA,Oakland, ,C20,C,6720,"{ ""1"" : ""Yellow Oakland C-20"", ""5d"" : ""NO; but there is threat -"", ""10c"" : ""Good"", ""12a"" : ""Limited"", ""9a"" : ""Fair"", ""12b"" : ""Limited"", ""9c"" : ""Fair"", ""5e"" : ""lower classes: threat"", ""5b"" : ""$1,200 - 2,500"", ""8b"" : ""98%"", ""6c"" : ""25 (12 to 35) years"", ""8",8.720796,21.425549,4.831375,12.173468,66.842734,25.354464,16.231691,83.768305,2.342314,78.795132,21.204864,97.355886,2.64411,94.474387,0.04715,0.000058,0
537,Polygon,7,685,CA,Oakland, ,C21,C,6703,"{ ""3"" : ""Very equitable climate; convenience to grammar and junior high school. Zoned for one-family residential"", ""7"" : ""35.00 2,500-5,500 3,500 22.50-45.00 1933 1,500-3,250 2,100 60% 15.00-30.00 21.00 60% 1937 2,000-4,000 2,750 79% 20.00 - 35.00 27.50",11.535401,68.263354,0.002759,10.777122,8.806328,3.50779,71.280901,28.719102,0,94.490747,5.509256,99.927028,0.072974,82.32595,0.069423,0.000092,1
538,Polygon,6,686,CA,Oakland, ,C22,C,6722,"{ ""5a"" : ""White collar employees, shop keepers, artisans"", ""6c"" : ""18 (10 to 35) years"", ""10a"" : ""Good"", ""6d"" : ""Fair"", ""7"" : ""60% 100+ 1927 102 1927 80% 30.00 22.50 - 40.00 80% 3,000 2,000 - 3,000 1937 60% 22.50 17.50 - 32.50 2,250 1,500 - 3,250 1933 37",13.187153,24.583524,0.488988,35.561466,26.374533,11.879397,46.218975,53.781029,0,76.327399,23.672605,99.995129,0.004874,96.606636,0.069955,0.000145,1
539,Polygon,5,687,CA,Oakland, ,C23,C,6724,"{ ""5b"" : ""$1,500 - 3,000"", ""5a"" : ""Whiten collar employees, service workers, artisans"", ""6a"" : ""Single-family Detached"", ""4"" : ""Zoned for two to four-family residential in practically all of area. Predominance of older type houses, beginning to show thei",35.862115,39.308996,0.047084,8.066002,18.856958,5.303078,76.374159,23.625845,0.241378,96.1316,3.868404,99.351,0.649004,87.894619,0.089508,0.000194,0
540,Polygon,6,688,CA,Oakland, ,C24,C,6775,"{ ""5f"" : ""Occasional"", ""13"" : ""Static"", ""6d"" : ""Fair"", ""6c"" : ""13 (10 to 30) years"", ""6b"" : ""Older: Frame; Modern: Stucco"", ""14"" : ""In central part of this area, below Hopkins Street, the homes are modern, but of cheap construction. This area is now know",5.133032,44.170513,0.211977,30.710744,20.987242,3.373803,72.044922,27.955076,1.231084,80.192187,19.807811,99.999998,0,99.230933,0.088048,0.000125,1
541,Polygon,6,689,CA,Oakland, ,C25,C,6723,"{ ""13"" : ""Upward, due to present small percentage of land occupancy and new construction"", ""14"" : ""Upper part of this area, due to many new houses, could be classed as Low Blue. Entire new blocks of homes are under construction in this district, southeas",6.721347,70.509459,0.251354,11.889174,11.021972,3.80733,86.434787,13.565213,0.165562,91.776591,8.223409,94.6535,5.346501,99.016744,0.11326,0.000335,0
542,Polygon,4,690,CA,Oakland, ,C26,C,6747,"{ ""5a"" : ""White collar workers, shop keeprs, service employees"", ""9c"" : ""Fair"", ""9b"" : ""5-rm home $3,000.00"", ""9a"" : ""Fair"", ""8c"" : ""80%"", ""8b"" : ""98%"", ""8a"" : ""95%"", ""7"" : ""30.00 - 50.00 4,250 3,000 - 5,500 3,100 102 25.00 - 35.00 1927 100+ 71% 73% 1927",44.03468,4.743551,0.018912,3.440234,46.736387,11.599383,54.524137,45.475858,0,92.34355,7.656445,99.627231,0.372764,98.028942,0.090642,0.000112,0
543,Polygon,6,691,CA,Oakland, ,C27,C,6727,"{ ""6c"" : ""12 (10 to 18) years"", ""6b"" : ""frame and stucco"", ""6a"" : ""detached 5-rm cottages"", ""5g"" : ""slowly "", ""5f"" : ""occasional"", ""8a"" : ""40%"", ""8b"" : ""98%"", ""5e"" : ""lower grades: threat"", ""8c"" : ""80%"", ""5d"" : ""no N/A"", ""5c"" : ""N/A no concentration"", ""5",40.312619,25.625181,0.393775,14.125643,20.361597,19.409689,47.780179,52.219826,0,88.350137,11.649868,100.000005,0,95.051925,0.075276,0.000073,1
544,Polygon,8,692,CA,Oakland, ,C28,C,6731,"{ ""6a"" : ""5-rm detached cottages"", ""10b"" : ""5-rm detached, 25"", ""15"" : ""7 W. B. Kyle, Building Inspector, City of Oakland; Ralph E. Prentice 6/15"", ""14"" : ""This area of medium class homes is in good demand from class of workers such as Southern Pacific e",40.312619,25.625181,0.393775,14.125643,20.361597,19.409689,47.780179,52.219826,0,88.350137,11.649868,100.000005,0,95.051925,0.085802,0.000101,1
545,Polygon,7,693,CA,Oakland, ,C29,C,6736,"{ ""14"" : ""Two or three Negro families occupy shacks in sparsely settled southeastern part of this area. Lack of adequate restrictions may bring others in the future. (6-b) In upper half of this area there are a great many stucco bungalows, which if conce",56.187531,8.338028,0,1.811382,35.3952,20.642923,38.894509,61.105484,0,91.918769,8.081225,99.71968,0.280313,98.579997,0.175744,0.000426,1
546,Polygon,7,694,CA,Oakland, ,C3,C,6666,"{ ""1"" : ""Low Yellow Berkeley C-3"", ""9c"" : ""Fair"", ""9b"" : ""5-room, $2,750.00"", ""9a"" : ""Fair"", ""8c"" : ""85%"", ""8b"" : ""98%"", ""8a"" : ""85%"", ""7"" : ""1927 3,000 - 4,500 2,000 - 2,850 64% 1937 2,500 - 3,250 37.50 2,400 3,750 1933 1927 102 100+ 30.00 - 45.00 24.00",0.623955,72.779477,0.142799,12.893735,11.733072,2.323117,80.115761,19.884241,0.100842,93.199029,6.800973,99.910994,0.089009,80.152785,0.058223,0.000099,1
547,Polygon,9,695,CA,Oakland, ,C30,C,6738,"{ ""9c"" : ""fair"", ""11b"" : ""34 homes 1936"", ""6c"" : ""18 (new to 30) years"", ""12a"" : ""limited"", ""12b"" : ""limited"", ""10c"" : ""fair"", ""6d"" : ""fair"", ""7"" : ""75% 1937 1927 100+% 25 2,900 1933-34 72.50% 40 25 - 35 30 60% 102% 20 - 30 27.5 - 47.5 4,000 1927 2,750 -",43.761479,5.494728,0.053082,2.43572,46.319788,15.792242,35.602849,64.39715,0,92.474904,7.525094,99.891908,0.108091,96.615657,0.105909,0.00016,1
548,Polygon,3,696,CA,Oakland, ,C31,C,6737,"{ ""11a"" : ""very little"", ""13"" : ""stable, at low-medium prices"", ""10c"" : ""fair"", ""5b"" : ""1,000 - 1,800"", ""10b"" : ""good: 5-rm, 22.50"", ""5c"" : ""latin races 5%"", ""5d"" : ""no N/A"", ""5e"" : ""remote"", ""5f"" : ""occasional"", ""5g"" : "" slowly"", ""10a"" : ""non"", ""8a"" : """,45.274676,18.444,0.219391,4.229717,16.028794,10.15361,64.735692,23.928958,0.093962,75.477179,13.187471,88.254556,0.410095,80.95681,0.017664,0.000012,0
549,Polygon,6,697,CA,Oakland, ,C32,C,6735,"{ ""3"" : ""Covenience to schools and recreational areas; nearness to San Francisco transportation; excellent climate"", ""9c"" : ""good"", ""9b"" : ""good: 5-rm, 3,000"", ""9a"" : ""good"", ""8c"" : ""98%"", ""8b"" : ""98%"", ""8a"" : ""70%"", ""7"" : ""62.50% 100+% 1927 102% 1927 30",14.400746,36.877749,4.490113,14.250106,36.233283,13.841896,49.131329,50.868669,1.31723,80.153325,19.846673,99.988348,0.011649,89.291741,0.039085,0.000065,1
550,Polygon,3,698,CA,Oakland, ,C33,C,6743,"{ ""5f"" : ""numerous (5% est.)"", ""5g"" : ""yes "", ""6a"" : ""single-family cottages"", ""6b"" : ""frame and stucco"", ""6c"" : ""10 to 15 years (a few very old ones)"", ""5b"" : ""1,000 - 2,000"", ""9c"" : ""poor"", ""10b"" : ""fair, 22.50"", ""6d"" : ""fair maintenance"", ""7"" : ""2,400",14.400746,36.877749,4.490113,14.250106,36.233283,13.841896,49.131329,50.868669,1.31723,80.153325,19.846673,99.988348,0.011649,89.291741,0.08262,0.000123,1
551,Polygon,3,699,CA,Oakland, ,C34,C,6752,"{ ""6c"" : ""12 years"", ""12a"" : ""ample"", ""12b"" : ""ample"", ""13"" : ""slow, with a possible slow up trend"", ""5c"" : ""no concentration N/A"", ""14"" : ""A small district of modern cottages of homogeneous design. (5-g) There is consdierable vacant land to westward whi",9.989608,58.227618,0.292485,18.776073,14.129422,11.055207,36.521916,63.478082,0,81.850313,18.149686,98.820467,1.179532,80.501557,0.02138,0.000012,0
552,Polygon,3,700,CA,Oakland, ,C35,C,6688,"{ ""14"" : ""This section of Alameda will probably be zoned for multiple units with increased demand for housing, especially with commencement of new Air Base on west end of Alameda Island. Zoned now for single-family; zoning ordinance in Alameda very unsta",9.989608,58.227618,0.292485,18.776073,14.129422,11.055207,36.521916,63.478082,0,81.850313,18.149686,98.820467,1.179532,80.501557,0.045574,0.000067,0
553,Polygon,4,701,CA,Oakland, ,C36,C,6757,"{ ""4"" : ""Distance to high school, proximity to Neptune Amusement Park with its consequent noises and crowds. Zoned for multiple unit dwellings."", ""9b"" : ""5-rm cottage, 2,750"", ""10b"" : ""5 & 6-rm cottage, 30"", ""9c"" : ""fair"", ""5c"" : ""various 8%"", ""2"" : ""Lev",9.989608,58.227618,0.292485,18.776073,14.129422,11.055207,36.521916,63.478082,0,81.850313,18.149686,98.820467,1.179532,80.501557,0.032886,0.000026,0
554,Polygon,6,702,CA,Oakland, ,C37,C,6754,"{ ""5c"" : ""N/A no concentration"", ""5d"" : ""N/A no"", ""5e"" : ""lower grades: no"", ""12b"" : ""ample"", ""9b"" : ""6-rm home, 4,000"", ""9a"" : ""good"", ""12a"" : ""ample"", ""5f"" : ""none known"", ""11b"" : ""9 homes in 1936, 4,000 to 8,000"", ""5g"" : ""yes "", ""10a"" : ""good"", ""6b"" :",4.093612,59.237887,0.394063,11.249353,11.86336,5.680933,76.95798,23.042018,0,91.958353,8.041645,99.999998,0,95.183518,0.056986,0.00007,1
555,Polygon,5,703,CA,Oakland, ,C38,C,6753,"{ ""10a"" : ""good"", ""11a"" : ""single-family detached"", ""5b"" : ""1,500 - 3,500"", ""10b"" : ""one-story elevated cottage, 30"", ""10c"" : ""good"", ""5a"" : ""white-collar employees, store-keepers"", ""4"" : ""Heterogeneous mixture of old, large two-story homes and one-story",4.294219,48.233778,0.147727,26.516006,8.875362,4.453026,48.804697,51.195295,0.027653,92.206285,7.793706,98.010706,1.989285,87.240093,0.087501,0.000142,0
556,Polygon,4,704,CA,Oakland, ,C39,C,6755,"{ ""6c"" : ""35 (5 to 50) years"", ""5d"" : ""N/A no"", ""15"" : ""6/15 John F. Ward, Realtor, Alameda; E. H. Rogers, Building Inspector, City of Alameda; Ralph E. Prentice; F. D. Courneen, V.P. Oakland Federal Savings & Loan Association 7"", ""5b"" : ""1,800 - 3,500"",",4.093612,59.237887,0.394063,11.249353,11.86336,5.680933,76.95798,23.042018,0,91.958353,8.041645,99.999998,0,95.183518,0.037837,0.000057,1
557,Polygon,4,705,CA,Oakland, ,C4,C,6669,"{ ""5g"" : ""- slowly"", ""5b"" : ""$1,200 - 2,000"", ""10a"" : ""Good"", ""6b"" : ""Frame, shingle, & stucco"", ""3"" : ""Convenience to local and San Francisco transportation; local shopping districts, schools and University of California"", ""5e"" : ""Orientals: serious thr",1.342627,75.565092,0.273502,14.339859,4.190924,4.352449,76.069415,23.930591,0.169363,96.763348,3.236657,97.600578,2.399428,84.910215,0.043751,0.000067,0
558,Polygon,7,706,CA,Oakland, ,C40,C,6762,"{ ""10b"" : ""5-rm cottage, 37.50"", ""6c"" : ""20 (8 to 40) years"", ""8c"" : ""85%"", ""8b"" : ""98%"", ""8a"" : ""95%"", ""6d"" : ""fair to good"", ""7"" : ""62.50% 3,100 100+% 1927 102% 1927 79% 37.5 37.5 - 45 4,950 4,000 - 5,500 77% 3,800 40 - 60 3,750 - 4,500 47.5 1933-34 19",3.765015,58.031671,0,23.487983,13.322148,4.49805,66.776481,33.223516,0,91.118992,8.881005,98.376968,1.623029,74.816283,0.110524,0.00014,0
559,Polygon,3,707,CA,Oakland, ,C41,C,6761,"{ ""10a"" : ""fair"", ""12a"" : ""limited"", ""6d"" : ""fair"", ""11b"" : ""1 at 5,000"", ""11a"" : ""single-family detached"", ""4"" : ""Heterogeneous mixture of old, cheap cottages and semi-modern bunglows; also presence of inharmonious human elements"", ""5b"" : ""1,200 - 1,800",3.765015,58.031671,0,23.487983,13.322148,4.49805,66.776481,33.223516,0,91.118992,8.881005,98.376968,1.623029,74.816283,0.051031,0.000045,0
560,Polygon,4,708,CA,Oakland, ,C5,C,6670,"{ ""15"" : ""Harold W. Jewett, Sutliff Realty & Finance Company, Berkeley; City of Berkeley Building Department; Ralph E. Prentice 7 June 15,"", ""10c"" : ""Good"", ""5c"" : ""Latin and various 5%"", ""8b"" : ""98%"", ""12b"" : ""Fair"", ""6a"" : ""Single-family homes predomin",2.807879,75.180923,0,11.48218,4.315868,4.469458,82.030685,17.969322,0.011673,86.302908,13.697099,99.008415,0.991591,90.872552,0.077437,0.000136,0
561,Polygon,5,709,CA,Oakland, ,C6,C,6673,"{ ""12b"" : ""Limited"", ""5b"" : ""$1,200 - 2,500"", ""5a"" : ""White collar, salaried, artisans, tradesmen, rooming house keepers"", ""5f"" : ""Very few"", ""5g"" : ""- -"", ""6a"" : ""(large old homes, flats, rooming houses and palatial frat houses)"", ""15"" : ""June 15, 7 Cha",4.16545,70.30314,0.076058,16.132637,3.021862,5.676854,83.530683,16.46931,0.113427,45.750777,54.249216,99.82549,0.174504,88.056975,0.054432,0.000066,1
562,Polygon,7,710,CA,Oakland, ,C7,C,6676,"{ ""1"" : ""Berkeley Low Yellow C-7"", ""15"" : ""June 15, Ralph Spencer; City of Berkeley Suilding Department; Ralph E. Prentice 7"", ""3"" : ""Convenience to local and San Francisco transportation; local shopping district, schools and University of California"", """,1.234084,77.520447,0.116705,13.905866,6.360111,11.061979,53.162812,46.837198,0,95.106272,4.893738,98.065713,1.934296,89.585914,0.102797,0.000135,0
563,Polygon,2,711,CA,Oakland, ,C8,C,6678,"{ ""6d"" : ""Good"", ""6c"" : ""22 years"", ""5b"" : ""$1,500 - 3,000"", ""8a"" : ""90%"", ""8b"" : ""99%"", ""4"" : ""Surrounded by undesirable elements, proximity to factories."", ""6b"" : ""Frame, shingle & Stucco"", ""10c"" : ""Slow"", ""8c"" : ""90%"", ""15"" : ""7 James C. Stafford, R.",23.008059,36.796802,0.014028,20.924077,14.057687,19.144149,29.22793,70.772073,0,52.303651,47.696352,99.93012,0.069883,90.187976,0.020955,0.000025,1
564,Polygon,7,712,CA,Oakland, ,C9,C,6764,"{ ""13"" : ""Static to downward"", ""6d"" : ""Fair"", ""8a"" : ""95%"", ""10c"" : ""Fair"", ""14"" : ""Known as the Temescal District. (5-c.) Within this area is both Red and Blue area; Between Shattuck and Howell is area D5, reflecting a concentration of a number of Negro",28.069659,47.246274,0.325362,11.324535,6.500301,11.045341,37.680703,62.319307,0,95.830907,4.169104,100.00001,0,80.703136,0.111486,0.000124,1
565,Polygon,4,713,CA,Oakland, ,D1,D,6664,"{ ""12a"" : ""ample"", ""6c"" : ""18 (new to 25) years"", ""5a"" : ""professional, business men and teachers"", ""5d"" : ""N/A no"", ""5c"" : ""N/A no concentration"", ""9c"" : ""fair"", ""4"" : ""subject to land slides"", ""8b"" : ""99%"", ""10b"" : ""7-rm, 50"", ""6d"" : ""good"", ""9a"" : ""fa",1.879525,77.432725,0.069348,13.159805,2.873676,1.070953,90.153162,9.846845,0.023072,96.279617,3.72039,99.675175,0.324832,92.015205,0.025003,0.000023,0
566,Polygon,3,714,CA,Oakland, ,D10,D,6719,"{ ""5b"" : ""1,200 - 1,800"", ""5d"" : ""10% yes"", ""12a"" : ""limited"", ""6b"" : ""frame: modern, stucco"", ""11b"" : ""1 new home 1936"", ""9c"" : ""poor"", ""10b"" : ""5-rm semi-modern cottage, 25"", ""8b"" : ""97%"", ""13"" : ""downward"", ""6d"" : ""fair to poor"", ""12b"" : ""limited"", ""8",21.800112,21.164989,1.453899,32.210053,24.199173,17.593085,31.067798,68.932198,0.313468,87.049934,12.950061,98.637978,1.362018,92.953427,0.057841,0.000095,0
567,Polygon,2,715,CA,Oakland, ,D11,D,6750,"{ ""6c"" : ""35 (20 to 60) years"", ""9b"" : ""preference is multiple unit property"", ""5g"" : "" "", ""8b"" : ""98%"", ""10c"" : ""fair"", ""8a"" : ""85%"", ""9a"" : ""poor"", ""15"" : ""City of Oakland, Building Inspector's Office, Ralph E. Prentice - Ralph A. Knapp 6/15 7"", ""12b""",9.331226,36.733661,1.89891,31.402502,23.308754,16.197514,26.718029,73.281977,0.109987,75.51939,24.480616,96.588383,3.411623,89.977478,0.103314,0.000183,0
568,Polygon,5,716,CA,Oakland, ,D12,D,6714,"{ ""13"" : ""static to downward"", ""10b"" : """", ""5f"" : """", ""10c"" : """", ""15"" : ""6/15 7 City of Oakland, Building Inspector's Office; Ralph E. Prentice - Ralph A. Knapp"", ""9b"" : """", ""5c"" : "" "", ""8c"" : """", ""7"" : ""                     "", ""9a"" : """", ""3"" : ""This is",11.686588,57.610167,0.792099,15.590709,13.230656,5.233963,58.937977,41.062033,0.973283,92.477176,7.522834,98.282942,1.717068,77.332374,0.012355,0.000006,0
569,Polygon,2,717,CA,Oakland, ,D13,D,6721,"{ ""5e"" : ""lower grades: no"", ""5f"" : ""very few"", ""9c"" : ""good"", ""12b"" : ""ample"", ""6c"" : ""20 (8 to 30) years"", ""14"" : ""This area is purposely shown as extending beyond immediate threat zone. The slides have occurred only along the western side of Ransom St",25.402721,20.289811,0.925659,18.844974,32.296226,13.809624,47.294384,52.705613,0.275657,86.418248,13.581749,99.178229,0.821767,96.912676,0.011604,0.000008,0
570,Polygon,3,718,CA,Oakland, ,D14,D,6748,"{ ""9c"" : ""fair"", ""15"" : ""7 6/15 City of Oakland, Building Inspector; Ralph E. Prentice; Arthur L. Goard"", ""14"" : ""Population increasing slightly due to tendency toward multiple residential. This might be termed a \""High Red\"" area and would have been gra",8.720796,21.425549,4.831375,12.173468,66.842734,25.354464,16.231691,83.768305,2.342314,78.795132,21.204864,97.355886,2.64411,94.474387,0.027003,0.000032,0
571,Polygon,2,719,CA,Oakland, ,D15,D,6749,"{ ""7"" : ""69% 17.5 1933-34 2,000 - 3,500 105% 1,900 105% 69.50% 54% 2,750 54.50% 1927 17.5 - 25 25 - 40 1937 32 1,500 - 2,500 22 1,500 1,250 - 2,250 1927 15 - 22.5"", ""6d"" : ""poor"", ""2"" : ""Level"", ""6c"" : ""27 (20 to 40) years"", ""6b"" : ""frame (cheap)"", ""6a""",9.331226,36.733661,1.89891,31.402502,23.308754,16.197514,26.718029,73.281977,0.109987,75.51939,24.480616,96.588383,3.411623,89.977478,0.085496,0.000242,0
572,Polygon,3,720,CA,Oakland, ,D16,D,6725,"{ ""6b"" : ""cheap frame prevailing"", ""7"" : ""1937 102% 1927 54.5% 1927 1,500 100+% 73% 1,250 - 2,500 15 - 22.5 1933-34 20 15 20 - 27.5 2,000 - 3,500 27.5 73% 20 - 32.5 2,750 2,000 54.50% 1,500 - 4,000"", ""8c"" : ""85%"", ""5g"" : ""slowly "", ""12a"" : ""limited"", ""6a",14.839456,41.610806,0.083319,28.686655,10.073331,2.794469,88.037492,11.962509,0.007912,69.952679,30.047323,99.99101,0.008992,89.280884,0.063197,0.000122,1
573,Polygon,4,721,CA,Oakland, ,D17,D,6728,"{ ""8b"" : ""99%"", ""6b"" : ""goof: stucco predominates"", ""5d"" : ""N/A no"", ""5e"" : ""lower grades: no"", ""11a"" : ""5-rm homes, 4,750"", ""3"" : ""Convenience to schools, shopping, local and San Francisco transportation, Zoned single-family residence. Attractive homes;",40.312619,25.625181,0.393775,14.125643,20.361597,19.409689,47.780179,52.219826,0,88.350137,11.649868,100.000005,0,95.051925,0.016836,0.000012,1
574,Polygon,6,722,CA,Oakland, ,D18,D,6751,"{ ""5b"" : ""1,200 - 3,200"", ""8b"" : ""98%"", ""6b"" : ""frame; occasional stucco"", ""3"" : ""Convenience to schools, local shopping districts, local and San Francisco transportation; proximity to industry increases demand for class of residences in this area"", ""9b""",44.03468,4.743551,0.018912,3.440234,46.736387,11.599383,54.524137,45.475858,0,92.34355,7.656445,99.627231,0.372764,98.028942,0.248815,0.000682,0
575,Polygon,1,723,CA,Oakland, ,D19,D,6741,"{ ""9b"" : ""5-rm, 1,750"", ""13"" : ""Slowly downward; will probably degenerate into cheap rooming houses and lodgins for poorer classes of factory workers."", ""6a"" : ""old homes and shacks"", ""11b"" : ""none"", ""12a"" : ""meager"", ""6b"" : ""wood"", ""3"" : ""Nearness to Ca",12.811496,36.572286,0.32465,23.909874,29.49952,8.98998,36.088891,63.911114,0,55.058027,44.941978,99.405079,0.594926,95.906129,0.047794,0.000076,0
576,Polygon,4,724,CA,Oakland, ,D2,D,6774,"{ ""11b"" : ""8 homes 1936"", ""5g"" : "" slowly"", ""8a"" : ""95%"", ""1"" : ""Red Berkeley, California D-2"", ""10c"" : ""good"", ""6a"" : ""older homes and modern bungalows"", ""5d"" : ""scattered 1%"", ""12a"" : ""limited"", ""4"" : ""Mixed (heterogeneous) age and type of homes. Infil",8.518073,66.086714,0.743015,14.061282,9.167491,9.95893,60.899403,39.100606,1.838261,92.911206,7.088803,98.554873,1.445136,83.131156,0.106342,0.000197,0
577,Polygon,4,725,CA,Oakland, ,D20,D,6760,"{ ""10a"" : ""good"", ""9b"" : ""5-rm cottage, 2,250"", ""6a"" : ""single-family detached cottage"", ""6b"" : ""cheap: frame and stucco"", ""5f"" : ""many"", ""5a"" : ""laborers and wage earners"", ""3"" : ""Convenience to local and San Francisco transportation, local shopping dis",4.294219,48.233778,0.147727,26.516006,8.875362,4.453026,48.804697,51.195295,0.027653,92.206285,7.793706,98.010706,1.989285,87.240093,0.112321,0.000154,0
578,Polygon,3,726,CA,Oakland, ,D3,D,6672,"{ ""5b"" : ""900 - 1,300"", ""3"" : ""Near main highway to San Francisco Bay Bridge. Convenient to local and San Francisco transportation, schools, new Tacht Harbor, shopping centers; proximity to industries of which are many nearby (walking distance for employ",11.372794,58.983721,0.431344,13.111304,12.562633,10.576271,32.819757,67.180247,0.003357,50.507112,49.492891,94.900242,5.099762,87.613388,0.119686,0.000366,0
579,Polygon,5,727,CA,Oakland, ,D4,D,6675,"{ ""9a"" : ""little"", ""5c"" : ""Latin & Nordic 15%"", ""14"" : ""(3) This area of modern type bungalows was originally put on as a white subdivision. However, now Negroes have crowded in until there is only a small percentage of white remaining, most Italians. Di",4.083245,47.019711,0.771114,35.320735,15.086301,41.588671,15.441898,84.558096,0.923634,77.96309,22.036904,90.380636,9.619358,90.433365,0.101042,0.000232,0
