OBJECTID *,Shape *,Join_Count,TARGET_FID,state,city,name,holc_id,holc_grade,neighborho,area_descr,Black Population %,White Population %,Indigenous American %,Asian Population %,Hispanic or Latino Population %,% Below Poverty Line ,% Housing Units Owned,% Housing Units Rented,% Mobile Homes,% 1970-1979 or older,% 1980-1989 or newer,% With Complete Plumbing,% With Incomplete Plumbing,% Foreign Born,Shape_Length,Shape_Area,Indicator for Plumbing
1135,Polygon,3,2776,IN,Muncie, ,D5,D,3418,"{ ""12b"" : ""none"", ""5c"" : ""none N/A"", ""7"" : ""15 N/A 50% 1,500 1,000 75% N/A 15 100% N/A N/A 7 50% N/A 100% 100% 2,000 1926 N/A 110% 1926 110%"", ""11b"" : ""none"", ""13"" : ""Old hazardous area. Negro settlement."", ""14"" : ""\""Tenderloin\"" district."", ""6b"" : ""chea",17.963348,76.477432,0,0.015584,3.325556,44.482229,55.908409,44.091585,0,84.030089,15.969905,75.2676,24.732395,0.644128,0.045167,0.000045,0
1136,Polygon,3,2777,IN,Muncie, ,D6,D,3401,"{ ""10a"" : ""good"", ""11b"" : ""none"", ""14"" : ""One and two-room houses built by the occupant."", ""12a"" : ""none"", ""11a"" : ""N/A"", ""2"" : ""Flat. Called \""Chase\"" addition. \""Witt Tract\"" and \""R. M. Ball\"" additions. Commonly called Shedtown\""."", ""10c"" : ""good"", """,2.558501,92.961673,0,0,8.487345,26.426579,60.312619,39.687377,1.651603,86.556839,13.443157,86.952151,13.047845,1.79765,0.048688,0.000066,0
1137,Polygon,1,2778,IN,Muncie, ,D7,D,3423,"{ ""5c"" : ""N/A none"", ""11b"" : ""none"", ""6c"" : ""20 years"", ""12a"" : ""30%"", ""6b"" : ""frame"", ""5d"" : ""N/A none"", ""15"" : ""N/A N/A "", ""8b"" : ""100%"", ""1"" : ""Muncie, Indiana D 7"", ""5e"" : ""N/A"", ""8c"" : ""40%"", ""5f"" : ""many"", ""9a"" : ""none"", ""2"" : ""Flat. \""Watson Prutz",2.961599,96.839414,0,0,0.096865,22.070158,46.893868,53.106135,1.047491,93.190155,6.809847,82.596215,17.403787,0,0.045144,0.00006,0
1138,Polygon,4,2779,IN,South Bend, ,A1,A,4539,"{ ""10a"" : ""Owner area"", ""4"" : ""None."", ""5a"" : ""Native White-collar; High grade."", ""11a"" : ""One-family brick"", ""5e"" : ""None"", ""6c"" : ""10 years"", ""10c"" : """", ""6b"" : ""Brick; few frame"", ""9a"" : ""Good"", ""5f"" : ""None"", ""1"" : ""SOUTH BEND - Indiana FIRST A-1"", """,12.409657,78.150532,0.016837,2.792794,3.828297,7.241972,88.341609,11.658384,0.004352,88.207693,11.7923,99.896152,0.103841,61.815126,0.059665,0.000178,1
1139,Polygon,4,2780,IN,South Bend, ,A2,A,4530,"{ ""5a"" : ""Native white; white-collar"", ""10c"" : ""Good"", ""4"" : ""None, except Railroad in approximate southern extremity."", ""5c"" : ""None "", ""12b"" : ""Good"", ""8a"" : ""85"", ""13"" : ""Upward"", ""5e"" : ""None"", ""6d"" : ""Excellent"", ""2"" : ""Level. Known as \""Sunnymede\""",15.19402,74.749245,0.880775,1.412306,5.424677,1.561852,90.873252,9.126747,0,98.830162,1.169837,99.022636,0.977363,99.999999,0.034037,0.000044,0
1140,Polygon,4,2781,IN,South Bend, ,A3,A,4529,"{ ""6d"" : ""Excellent"", ""12b"" : ""Good"", ""8c"" : ""90"", ""14"" : ""Original Studebaker mansion and some of the City's finest estates are in this section, particularly along Jefferson Boulevard. It was not originally, a rental area, and only a moderate number of",15.19402,74.749245,0.880775,1.412306,5.424677,1.561852,90.873252,9.126747,0,98.830162,1.169837,99.022636,0.977363,99.999999,0.05887,0.000138,0
1141,Polygon,3,2782,IN,South Bend, ,A4,A,4525,"{ ""9c"" : ""moderate"", ""11a"" : ""One family units"", ""12a"" : ""Good"", ""15"" : ""June 22nd, 1937  "", ""1"" : ""FIRST SOUTH BEND - Indiana A-4"", ""10c"" : ""Good"", ""6a"" : ""One family units"", ""8a"" : ""95"", ""5c"" : ""None "", ""5f"" : ""None"", ""13"" : ""Upward"", ""14"" : """", ""5a"" :",1.722116,93.238161,0,0.539527,6.53057,6.969421,76.68808,23.311916,0,96.153677,3.84632,94.828694,5.171302,81.012281,0.035648,0.00004,0
1142,Polygon,3,2783,IN,South Bend, ,A5,A,4513,"{ ""3"" : ""New school. Restricted."", ""6d"" : ""Excellent"", ""12b"" : ""good"", ""7"" : ""Nominal 8,000 71%   4,500 to 14,000 80%  1928 50% 1933 100 25 to 45 1928 35 $70 $5,000 to 16,000 $10,000 50 $45 to 90 35 to 65 100"", ""13"" : ""Upward"", ""14"" : ""This development w",38.979499,52.260972,0,0,12.809255,23.328053,60.124086,39.875916,0.051453,91.132047,8.867955,96.36635,3.633652,96.290284,0.019801,0.000023,0
1143,Polygon,5,2784,IN,South Bend, ,A6,A,4531,"{ ""8b"" : ""97"", ""6c"" : ""13 years"", ""5e"" : ""None"", ""6a"" : ""One family units"", ""10b"" : ""$40   \"""", ""13"" : ""Upward"", ""15"" : ""June 22nd, 1937.  "", ""14"" : ""Lower part of Sunnymede development. High grade homes of smaller size. Houses near Grand Trunk R. R. whi",15.19402,74.749245,0.880775,1.412306,5.424677,1.561852,90.873252,9.126747,0,98.830162,1.169837,99.022636,0.977363,99.999999,0.040891,0.000084,0
1144,Polygon,3,2785,IN,South Bend, ,B1,B,4537,"{ ""9c"" : ""Fair"", ""9a"" : ""Good"", ""3"" : ""All city facilities. One of the highest points in the City."", ""5d"" : "" None"", ""8c"" : ""75"", ""12a"" : ""Good"", ""10c"" : ""Good"", ""2"" : ""Level to slightly rolling."", ""6a"" : ""One-family units"", ""6b"" : ""Frame and Brick"", ""5c",12.409657,78.150532,0.016837,2.792794,3.828297,7.241972,88.341609,11.658384,0.004352,88.207693,11.7923,99.896152,0.103841,61.815126,0.049243,0.000121,1
1145,Polygon,4,2786,IN,South Bend, ,B10,B,4542,"{ ""10a"" : ""Good"", ""1"" : ""B-10 MISHAWAKA - Indiana SECOND"", ""15"" : ""June 25, 1937.  "", ""9c"" : ""Little"", ""12a"" : ""Fair"", ""5a"" : ""Skilled laborers"", ""5d"" : "" No"", ""10b"" : ""$20 to 25 units"", ""8a"" : ""90"", ""6b"" : ""Frame and brick"", ""10c"" : ""Fair"", ""13"" : ""Stat",18.847807,71.946601,0.00004,0.15388,9.064182,14.517007,68.078761,31.921243,0,86.410496,13.589507,92.835398,7.164605,53.076129,0.050984,0.000067,0
1146,Polygon,4,2787,IN,South Bend, ,B11,B,4547,"{ ""10b"" : ""$45 to 50 units"", ""6d"" : ""Good"", ""6c"" : ""25 years"", ""3"" : ""All City facilities. Close to Park, transportation, business section, schools and Churches."", ""5e"" : ""None"", ""2"" : ""Level. Takes in both sides of the River. Merrified Park Section."", """,6.868131,83.131362,3.097694,0.285433,4.617975,20.357973,58.840479,41.159518,0.001555,96.00309,3.996907,98.645378,1.354619,43.227167,0.040652,0.000031,0
1147,Polygon,3,2788,IN,South Bend, ,B12,B,4546,"{ ""15"" : ""  June 25, 1937"", ""6c"" : ""18 years"", ""11b"" : ""7"", ""5a"" : ""Native white, white collar and some skilled laborers"", ""5e"" : """", ""6d"" : ""Good"", ""2"" : ""Level. Includes Lincoln Gardens."", ""9c"" : ""Nominal"", ""12a"" : ""Good"", ""11a"" : ""1-1 1/2 story brick",6.868131,83.131362,3.097694,0.285433,4.617975,20.357973,58.840479,41.159518,0.001555,96.00309,3.996907,98.645378,1.354619,43.227167,0.036214,0.000073,0
1148,Polygon,2,2789,IN,South Bend, ,B13,B,4545,"{ ""8c"" : ""95"", ""5d"" : "" None"", ""11b"" : ""2 at $6,000"", ""10b"" : ""$35 units"", ""6d"" : ""Good"", ""7"" : ""30 $22.50 to 40 100 1929 $4,500 to 25,000 100 $7,500 1929 $25 to 50 87 1/2% $40 35 1933 3,500 to 15,000 25 to 45 80% 5,000 6,000 4,000 to 18,000  66% 75%"", """,0,98.190409,0,0.904797,5.734116,6.355529,84.357742,15.642261,0,74.202266,25.797737,96.853161,3.146842,90.708085,0.01593,0.00001,0
1149,Polygon,2,2790,IN,South Bend, ,B2,B,4534,"{ ""9a"" : ""Fair"", ""8c"" : ""90"", ""1"" : ""Second B-2 SOUTH BEND - Indiana"", ""5f"" : ""None"", ""14"" : """", ""6a"" : ""One family units"", ""9b"" : """", ""12b"" : """", ""11a"" : ""None"", ""8a"" : ""100"", ""10c"" : """", ""6b"" : ""Brick and Frame"", ""5c"" : ""none "", ""5b"" : ""2,000 to 15,000",41.535558,55.019148,3.30317,0,17.581261,27.872608,30.168463,69.831536,0,85.387733,14.612265,91.517698,8.4823,97.127264,0.008955,0.000004,0
1150,Polygon,3,2791,IN,South Bend, ,B3,B,4533,"{ ""5f"" : ""None"", ""10c"" : ""Good"", ""10a"" : ""Good"", ""6b"" : ""Chiefly frame"", ""2"" : ""Small development of modest type. Level ground near river."", ""1"" : ""B-3 SECOND SOUTH BEND - Indiana"", ""7"" : ""$4,000 to 8,000 68% $5,500 $35 to 70 3,000 to 5,500 1928 3,750 19",5.581666,88.350177,0.599283,1.055671,7.833627,3.963027,91.281793,8.718213,0,99.260594,0.739412,97.437082,2.562924,99.391708,0.013104,0.000011,0
1151,Polygon,4,2792,IN,South Bend, ,B4,B,4528,"{ ""8a"" : ""60"", ""9c"" : ""Fair"", ""9b"" : ""$3,500 - $4,000 units"", ""9a"" : ""Fair"", ""6a"" : ""One family units"", ""5g"" : ""  Yes"", ""6b"" : ""F rame; few Brick"", ""12a"" : ""Good"", ""5f"" : ""None"", ""13"" : ""Static"", ""6c"" : ""15 years"", ""1"" : ""S OUTH BEND - Indiana SECOND B-4",7.632045,88.90191,0.219355,0.257642,5.215967,4.069661,89.535999,10.464006,0,97.095731,2.904273,99.993874,0.00613,99.070751,0.020745,0.000016,1
1152,Polygon,2,2793,IN,South Bend, ,B5,B,4523,"{ ""8c"" : ""65"", ""6d"" : ""Good"", ""5f"" : ""None"", ""9a"" : ""Fair"", ""10c"" : ""Good"", ""6b"" : ""Brick and Frame"", ""11a"" : ""Frames at $6,000"", ""5g"" : ""  "", ""6c"" : ""20 years"", ""9b"" : ""$5,000 units"", ""12b"" : ""Good"", ""10a"" : ""Good"", ""5d"" : ""None "", ""5a"" : ""Native white;",17.811354,74.178385,0.326262,0.710197,4.959909,15.818828,52.047897,47.95211,1.208475,96.102469,3.897537,93.493448,6.506559,87.032219,0.056431,0.000078,0
1153,Polygon,2,2794,IN,South Bend, ,B6,B,4524,"{ ""5c"" : "" None"", ""5f"" : ""None"", ""10c"" : ""Fair"", ""9c"" : ""Fair"", ""13"" : ""Static to possibly upward."", ""9b"" : ""$5,500 units"", ""5d"" : "" None"", ""6a"" : ""One family units"", ""8a"" : ""60"", ""7"" : ""1928 6,500 $5,000 to 15,000 $8,000 50 4,500 to 12,000 81%  100 69%",1.722116,93.238161,0,0.539527,6.53057,6.969421,76.68808,23.311916,0,96.153677,3.84632,94.828694,5.171302,81.012281,0.025799,0.000029,0
1154,Polygon,4,2795,IN,South Bend, ,B7,B,4514,"{ ""8a"" : ""30"", ""2"" : ""Level and high. \""Woodlawn\"" addition."", ""10b"" : ""$40 units"", ""5f"" : ""None"", ""8b"" : ""98"", ""5d"" : ""None "", ""7"" : ""$55 100 1928 20 to 50 100 72 1/2% 4,000 83% 54% 2,500 to 7,500 1928 30 $4,500 to 12,000 $6,000  66-2/3% 1933 40 5,000 3",38.979499,52.260972,0,0,12.809255,23.328053,60.124086,39.875916,0.051453,91.132047,8.867955,96.36635,3.633652,96.290284,0.032203,0.000044,0
1155,Polygon,4,2796,IN,South Bend, ,B8,B,4511,"{ ""10c"" : ""Good"", ""5f"" : ""Very few, if any"", ""5e"" : ""None"", ""11a"" : ""Brick and frame units at $4,500 - $5,500"", ""11b"" : ""10"", ""5d"" : "" None"", ""10b"" : ""$40 units"", ""12a"" : ""Good"", ""5c"" : "" Mixed"", ""12b"" : ""Good"", ""5b"" : ""1,500 to 7,500"", ""5g"" : ""Slowly  """,58.616331,31.078615,0.633964,0.158364,11.942818,27.611593,55.212692,44.78731,0.012507,98.952112,1.04789,96.312687,3.687315,100.000002,0.031364,0.000059,0
1156,Polygon,3,2797,IN,South Bend, ,B9,B,4549,"{ ""12b"" : ""Good"", ""3"" : ""Restricted. Proximity to Park, Churches, Schools. Good transportation. All City facilities, and high pride of ownership."", ""6d"" : ""Good"", ""2"" : ""Level. Wilson Park"", ""4"" : ""None."", ""8c"" : ""90"", ""10a"" : ""Excellent"", ""9c"" : ""Little",0.110597,92.502654,1.744547,1.406055,3.517949,13.879127,63.883629,36.116373,0,90.363388,9.636614,100.000002,0,84.464614,0.02182,0.000022,1
1157,Polygon,6,2798,IN,South Bend, ,C1,C,4536,"{ ""6b"" : ""Frame"", ""5d"" : "" None"", ""6d"" : ""Fair"", ""10c"" : ""Good"", ""4"" : ""Age and obsolescence."", ""8b"" : ""95"", ""12b"" : """", ""15"" : "" June 27th 1937 "", ""9c"" : ""Fair"", ""7"" : ""1,500 to 6,000 3,500 54% 18 to 40 30 1933 50%  $60 2,200 to 8,000 5,500 85% $2,500 t",12.409657,78.150532,0.016837,2.792794,3.828297,7.241972,88.341609,11.658384,0.004352,88.207693,11.7923,99.896152,0.103841,61.815126,0.103231,0.00028,1
1158,Polygon,5,2799,IN,South Bend, ,C10,C,4544,"{ ""5d"" : "" No"", ""6b"" : ""Frame and Brick"", ""4"" : ""Close to New York Central R. R. on the south."", ""5a"" : ""Mixed; white collar and laboring."", ""9c"" : ""Very little"", ""6c"" : ""30 years"", ""10a"" : ""Good"", ""6d"" : ""Fair to good"", ""5c"" : "" Nominal"", ""1"" : ""C-10 TH",6.868131,83.131362,3.097694,0.285433,4.617975,20.357973,58.840479,41.159518,0.001555,96.00309,3.996907,98.645378,1.354619,43.227167,0.206192,0.000473,0
1159,Polygon,1,2800,IN,South Bend, ,C2,C,4552,"{ ""1"" : ""SOUTH BEND - Indiana THIRD C-2"", ""4"" : ""Substantial age"", ""7"" : ""71% $1,000 to 7,000 $3,000 $12 to 70 $35 1933 800 to 3,500 2,000 66% 7 to 40  20 57 1/2%  800 to 4,000 2,400 83% 10 to 55 25 1929  1929 "", ""5g"" : ""  Yes"", ""8c"" : ""60"", ""6c"" : ""23 y",33.150617,47.270404,2.504642,0.266865,30.292887,24.277034,45.224134,54.775876,4.959921,66.815471,33.184539,93.064854,6.935155,99.980748,0.128163,0.00038,0
1160,Polygon,5,2801,IN,South Bend, ,C3,C,4518,"{ ""5g"" : ""Yes  "", ""12b"" : ""Some"", ""12a"" : ""Some"", ""13"" : ""Static to slowly deteriorating."", ""9a"" : ""Poor"", ""8a"" : ""70"", ""9c"" : ""Little"", ""15"" : ""  June 27, 1937"", ""5a"" : ""Laboring and skilled mechanics"", ""4"" : ""Substantial age. Industry."", ""10a"" : ""Good""",31.447539,34.196277,0.636556,0,48.565127,29.348079,55.984503,44.015502,0.571619,95.098329,4.901675,90.01101,9.988995,88.703117,0.090558,0.000222,0
1161,Polygon,5,2802,IN,South Bend, ,C4,C,4516,"{ ""6c"" : ""25 years"", ""10b"" : ""$25 to 40 units"", ""5d"" : "" No"", ""3"" : ""All City facilities. Close to main business center."", ""5b"" : ""1,000 to 25,000"", ""9c"" : """", ""6a"" : ""Apartments, singles and doubles"", ""5f"" : ""Some"", ""9b"" : """", ""4"" : ""Substantial age."",",17.811354,74.178385,0.326262,0.710197,4.959909,15.818828,52.047897,47.95211,1.208475,96.102469,3.897537,93.493448,6.506559,87.032219,0.127064,0.000356,0
1162,Polygon,7,2803,IN,South Bend, ,C5,C,4526,"{ ""6c"" : ""30 years"", ""9c"" : ""Little"", ""12a"" : ""Fair"", ""8c"" : ""65"", ""9b"" : ""$3,500 units"", ""8b"" : ""98"", ""5c"" : ""Few German "", ""13"" : ""Static"", ""14"" : ""Higher value limited to Washington and Jefferson where there are a few modern houses of large size -- no",15.19402,74.749245,0.880775,1.412306,5.424677,1.561852,90.873252,9.126747,0,98.830162,1.169837,99.022636,0.977363,99.999999,0.1157,0.000253,0
1163,Polygon,3,2804,IN,South Bend, ,C6,C,4532,"{ ""10a"" : ""Good"", ""12b"" : """", ""14"" : """", ""5e"" : """", ""6a"" : ""One family units"", ""15"" : ""  June 27th, 1937"", ""5b"" : ""750 to 1,800"", ""9b"" : """", ""11a"" : """", ""10b"" : ""$30 units"", ""6b"" : ""Frame"", ""5a"" : ""Native white; factory workers and some white collar."", """,5.581666,88.350177,0.599283,1.055671,7.833627,3.963027,91.281793,8.718213,0,99.260594,0.739412,97.437082,2.562924,99.391708,0.020905,0.000026,0
1164,Polygon,6,2805,IN,South Bend, ,C7,C,4550,"{ ""2"" : ""Level"", ""6c"" : ""15 years"", ""7"" : ""100 $10 to 65  66-2/3% 8 to 55 5 to 40  1933 $45 55% $5,000 500 to 5,000 70 25 1928 3,000 35 3,500 60% 1928 800 to 6,500 100 $1,000 to 8,000"", ""5a"" : ""Native white; mixed"", ""11b"" : ""2 at $3,500"", ""14"" : ""On all",18.847807,71.946601,0.00004,0.15388,9.064182,14.517007,68.078761,31.921243,0,86.410496,13.589507,92.835398,7.164605,53.076129,0.104463,0.000307,0
1165,Polygon,4,2806,IN,South Bend, ,C8,C,4548,"{ ""15"" : "" June 28th, 1937 "", ""5b"" : ""800 to 4,000"", ""6b"" : ""Frame"", ""5f"" : ""Some"", ""8a"" : ""90"", ""2"" : ""Level. North central."", ""11b"" : ""10"", ""3"" : ""Close to north side business, churches, schools, Parks. All City facilities."", ""7"" : ""85% 600 to 5,800 19",6.868131,83.131362,3.097694,0.285433,4.617975,20.357973,58.840479,41.159518,0.001555,96.00309,3.996907,98.645378,1.354619,43.227167,0.113238,0.000521,0
1166,Polygon,4,2807,IN,South Bend, ,C9,C,4541,"{ ""5a"" : ""Italians; laboring class"", ""2"" : ""Level. South of center of the City."", ""5g"" : "" Yes "", ""10a"" : ""Fair"", ""5b"" : ""1,000 to 2,200"", ""12a"" : ""Scarce"", ""11b"" : ""None"", ""10b"" : ""$15 to 18 units"", ""8a"" : ""25"", ""12b"" : """", ""1"" : ""MISHAWAKA, Indiana THI",18.847807,71.946601,0.00004,0.15388,9.064182,14.517007,68.078761,31.921243,0,86.410496,13.589507,92.835398,7.164605,53.076129,0.049921,0.000067,0
1167,Polygon,3,2808,IN,South Bend, ,D1,D,4535,"{ ""5g"" : ""Yes  "", ""3"" : ""All City facilities. Adjacent to center of City and industry."", ""4"" : ""Age and obsolescence."", ""6c"" : ""25 years"", ""5f"" : ""Some"", ""5b"" : ""1,000 to 3,500"", ""8c"" : ""50"", ""13"" : ""Down"", ""10b"" : ""$27.50 units"", ""11a"" : """", ""7"" : ""3,50",41.535558,55.019148,3.30317,0,17.581261,27.872608,30.168463,69.831536,0,85.387733,14.612265,91.517698,8.4823,97.127264,0.056499,0.000111,0
1168,Polygon,3,2809,IN,South Bend, ,D10,D,4543,"{ ""5d"" : "" No"", ""12b"" : ""None"", ""15"" : "" June 28,1937 "", ""4"" : ""Type of construction and inhabitants; incomplete city facilities."", ""6b"" : ""Frame"", ""5e"" : ""Italian and Belgian"", ""5g"" : "" Yes "", ""14"" : """", ""2"" : ""Level. Extreme southern edge of the City.",4.412324,89.823046,0.124117,1.73035,3.496384,16.133347,76.813284,23.186714,0.409724,75.705659,24.294339,97.390859,2.609139,85.044235,0.043559,0.000073,0
1169,Polygon,1,2810,IN,South Bend, ,D2,D,4551,"{ ""9c"" : ""None"", ""3"" : """", ""2"" : ""Level. A small section surrounded by industry."", ""4"" : ""Age and obsoles cence."", ""15"" : ""  June28, 1937"", ""14"" : ""Highly undesirable settlement of Negroes with only outlet on Prairie Avenue."", ""5a"" : ""Laboring class"", ""1",32.259856,55.635758,0,0,31.871183,37.68997,34.650456,65.349544,6.082725,96.836983,3.163017,91.484185,8.515815,89.732143,0.011004,0.000006,0
1170,Polygon,1,2811,IN,South Bend, ,D3,D,4522,"{ ""10a"" : ""Fairly good"", ""4"" : ""Surrounded by industry."", ""6a"" : ""One family units"", ""3"" : ""Adjacence to industry and center of town."", ""5f"" : ""Many"", ""14"" : ""This section embraces some of the former finer homes of the City which are now used as rooming",49.211846,41.325854,0.021721,0,17.790808,47.63289,20.835777,79.164221,3.181403,90.54935,9.450649,95.490255,4.509744,94.547977,0.039305,0.000046,0
1171,Polygon,2,2812,IN,South Bend, ,D4,D,4521,"{ ""12a"" : ""None"", ""5c"" : ""Polish 30"", ""6a"" : ""One family units"", ""6b"" : ""One-story frame"", ""5d"" : "" No"", ""15"" : ""  June 28, 1937"", ""7"" : "" 5 to 9 88% 75% 100 $1,200 $700 to 1,800 600 to 1,600 6 to 10 100 83% 77% 1929 1,000 1933 500 to 1,100 7 $7 to 11 $9",31.447539,34.196277,0.636556,0,48.565127,29.348079,55.984503,44.015502,0.571619,95.098329,4.901675,90.01101,9.988995,88.703117,0.034805,0.00004,0
1172,Polygon,2,2813,IN,South Bend, ,D5,D,4519,"{ ""5c"" : ""Mixed 10"", ""9b"" : """", ""15"" : ""  June 28, 1937"", ""9a"" : ""None"", ""6a"" : ""One family units. "", ""8c"" : ""15"", ""3"" : ""None, except nearness to industry."", ""5g"" : ""  Yes"", ""7"" : ""75%  $10 to 15 400 $1,000  50%  $600 to 1,500 5 to 7 1933 300 to 500 $12",31.447539,34.196277,0.636556,0,48.565127,29.348079,55.984503,44.015502,0.571619,95.098329,4.901675,90.01101,9.988995,88.703117,0.052895,0.000141,0
1173,Polygon,3,2814,IN,South Bend, ,D6,D,4517,"{ ""14"" : """", ""10a"" : ""Fairly good"", ""11a"" : ""None"", ""13"" : ""Downward"", ""2"" : ""Level. Linden Place."", ""10c"" : ""Good"", ""1"" : ""FOURTH D-6"", ""3"" : ""Adjacence to industry."", ""11b"" : ""None"", ""12b"" : ""None"", ""10b"" : ""$18 to 20 units"", ""15"" : ""June 28, 1937  "",",31.447539,34.196277,0.636556,0,48.565127,29.348079,55.984503,44.015502,0.571619,95.098329,4.901675,90.01101,9.988995,88.703117,0.082146,0.000113,0
1174,Polygon,3,2815,IN,South Bend, ,D7,D,4515,"{ ""4"" : ""Age and obsolescence."", ""5b"" : ""750 to 1,500"", ""1"" : ""FOURTH SOUTH BEND, Indiana D-7"", ""6d"" : ""Poor"", ""5g"" : "" Yes "", ""6c"" : ""25 years"", ""9b"" : """", ""6a"" : ""One-storyunits"", ""12b"" : ""None"", ""6b"" : ""Frame"", ""8b"" : ""95"", ""5e"" : """", ""10b"" : ""$20 uni",12.280911,82.598742,0.047523,0,8.180153,6.91595,81.604157,18.395848,3.518925,99.888481,0.111524,99.967971,0.032034,99.874123,0.040031,0.000077,1
1175,Polygon,3,2816,IN,South Bend, ,D8,D,4527,"{ ""1"" : ""D-8 South Bend, Indiana  Fourth"", ""9b"" : """", ""14"" : """", ""5b"" : ""750 to $2,000"", ""8a"" : ""98%"", ""5c"" : "" None"", ""8c"" : ""50%"", ""4"" : ""Age and obsolescence."", ""6a"" : ""1-2 story singles"", ""5d"" : ""50% Yes"", ""6c"" : ""30 years"", ""12a"" : ""Poor"", ""13"" : ""D",35.811287,46.979774,6.872311,0.48713,3.15643,3.913946,71.966361,28.033633,0,90.586021,9.413973,95.986255,4.013739,99.999994,0.017129,0.000013,0
1176,Polygon,6,2817,IN,South Bend, ,D9,D,4540,"{ ""12a"" : ""None"", ""6b"" : ""Frame"", ""15"" : "" 1937 June 28"", ""12b"" : ""None"", ""4"" : ""Type of construction and inhabitants."", ""8a"" : ""15%"", ""5b"" : ""600 to $1,200"", ""9c"" : ""None"", ""13"" : ""Down"", ""5a"" : ""Mixed laboring of lower"", ""9a"" : ""None"", ""11a"" : ""None"",",12.409657,78.150532,0.016837,2.792794,3.828297,7.241972,88.341609,11.658384,0.004352,88.207693,11.7923,99.896152,0.103841,61.815126,0.050638,0.000115,1
1177,Polygon,2,2818,IN,South Bend, , ,C,4510,"{ """" : """" }",58.616331,31.078615,0.633964,0.158364,11.942818,27.611593,55.212692,44.78731,0.012507,98.952112,1.04789,96.312687,3.687315,100.000002,0.062737,0.000238,0
1178,Polygon,6,2819,IN,South Bend, , ,C,4512,"{ """" : """" }",38.979499,52.260972,0,0,12.809255,23.328053,60.124086,39.875916,0.051453,91.132047,8.867955,96.36635,3.633652,96.290284,0.102009,0.000249,0
1179,Polygon,2,2820,IN,South Bend, , ,D,4520,"{ """" : """" }",31.447539,34.196277,0.636556,0,48.565127,29.348079,55.984503,44.015502,0.571619,95.098329,4.901675,90.01101,9.988995,88.703117,0.022232,0.000008,0
1180,Polygon,1,2821,IN,South Bend, , ,C,4538,"{ """" : """" }",35.057132,61.020047,0,0,4.296805,24.455214,42.349717,57.65029,0.909419,61.760762,38.239245,95.816531,4.183477,97.82156,0.026083,0.000037,0
1181,Polygon,2,2822,IN,Terre Haute,Collet Woods,A1,A,4492,"{ ""4a"" : ""good"", ""3q"" : ""  "", ""2d"" : ""none "", ""6"" : ""Collett Woods 1 A"", ""3h"" : "" 8000-12,000 "", ""2c"" : ""none "", ""5"" : ""wealthy neighborhood of middle aged people.  Coal Operators, Doctors, etc.,"", ""3c"" : ""  20"", ""2a"" : ""executive & professional"", ""3i"" :",17.770966,72.31868,0.232836,0.417353,5.21033,25.766118,50.911934,49.088071,0,93.979966,6.020039,96.85065,3.149354,89.801444,0.025644,0.00003,0
1182,Polygon,3,2823,IN,Terre Haute,Deming Place,A2,A,4502,"{ ""1c"" : ""none"", ""3n"" : ""     1935 owner area"", ""3p"" : ""\""\""  "", ""4a"" : ""good"", ""3a"" : ""only 2 \""doubles\"" in the area one family units (304) "", ""2f"" : ""none"", ""31"" : """", ""3c"" : ""6  "", ""6"" : ""2 Deming Place A"", ""3q"" : ""  "", ""1d"" : ""70%"", ""33"" : """", ""3g""",8.15831,88.734371,0,0.416064,0.000176,0.828465,81.191226,18.808777,0.000076,90.959508,9.040495,99.999364,0.000639,65.844616,0.033269,0.000061,1
1183,Polygon,3,2824,IN,Terre Haute, ,A3,A,4507,"{ ""3f"" : "" 99% "", ""3e"" : ""  100%"", ""3g"" : "" 6: $6500 "", ""3d"" : ""excellent  "", ""3c"" : "" 12 "", ""3h"" : ""no forced sales  "", ""3i"" : ""   1935   \""\""\"""", ""3b"" : ""60% frame   40% Br Veneer  "", ""3a"" : ""duplex:5  double:1 singles: 188 apartments: 2"", ""33"" : """", """,9.428571,83.904762,0,0,6.666667,7.352941,85.784314,14.215686,0,84.796574,15.203426,100,0,0,0.020731,0.000027,1
1184,Polygon,6,2825,IN,Terre Haute, ,B1,B,4491,"{ ""3c"" : ""  25-30"", ""3i"" : ""    1935  60%"", ""3k"" : ""4000  "", ""3h"" : "" 4500-5000 "", ""1c"" : ""Two main railroad crossings, when driving from business center."", ""4a"" : ""good"", ""3q"" : "" good "", ""5"" : ""very good area.  Civic pride.  Next to class \""A\""-1"", ""3d",17.770966,72.31868,0.232836,0.417353,5.21033,25.766118,50.911934,49.088071,0,93.979966,6.020039,96.85065,3.149354,89.801444,0.091633,0.000065,0
1185,Polygon,3,2826,IN,Terre Haute, ,B2,B,4504,"{ ""33"" : """", ""3a"" : ""single (250) bus. and res. (8) "", ""3q"" : "" good "", ""3b"" : "" frames "", ""3h"" : ""  4500-5000"", ""3i"" : ""   55%   1935"", ""3j"" : ""  70% 3000-3500 1937  "", ""5"" : ""railroad and skilled craftsmen's community: Pennsylvania R.R. Shops are just",4.025707,95.900838,0,0.040527,0,18.271484,56.839949,43.160051,0,93.264492,6.735507,99.999999,0,99.999999,0.024322,0.000027,1
