OBJECTID *,Shape *,Join_Count,TARGET_FID,state,city,name,holc_id,holc_grade,neighborho,area_descr,Black Population %,White Population %,Indigenous American %,Asian Population %,Hispanic or Latino Population %,% Below Poverty Line ,% Housing Units Owned,% Housing Units Rented,% Mobile Homes,% 1970-1979 or older,% 1980-1989 or newer,% With Complete Plumbing,% With Incomplete Plumbing,% Foreign Born,Shape_Length,Shape_Area,Indicator for Plumbing
1237,Polygon,2,5567,NY,Buffalo, ,A7,A,8020,"{ ""8b"" : ""95"", ""11b"" : ""None"", ""1"" : ""Buffalo, NY First A7"", ""5c"" : ""0 None"", ""4"" : ""Slight influx of apartment houses and clubs.  Main artery out of town with consequent noise and traffic."", ""5b"" : ""25000 & up"", ""8a"" : ""100"", ""15"" : ""See explanations Ap",14.363016,78.792629,0.390377,2.075477,5.728572,19.712818,32.454024,67.545972,0,90.670743,9.329253,97.68541,2.314586,97.163316,0.056952,0.000098,0
1238,Polygon,2,5568,NY,Buffalo, ,B1,B,8021,"{ ""13"" : ""Static"", ""5e"" : ""None"", ""5g"" : ""  "", ""10a"" : ""Good"", ""6b"" : ""Frame"", ""3"" : ""Nearness to industry, local shopping center, park and good transportation."", ""2"" : ""Land rising slightly from the river.  An area of better class workingmen's single an",12.958637,50.475414,0.193256,14.873341,22.793492,30.882954,45.991526,54.00848,0.065015,94.682344,5.317662,98.000532,1.999474,70.790497,0.127521,0.000223,0
1239,Polygon,6,5569,NY,Buffalo, ,B10,B,7998,"{ ""8b"" : ""98"", ""15"" : ""7 See Explanations April 22nd"", ""8c"" : ""70"", ""5f"" : ""Few"", ""9c"" : ""Fair"", ""8a"" : ""90"", ""12b"" : ""Yes"", ""13"" : ""Static"", ""1"" : ""Buffalo & Cheektowaga, N.Y. Second B-10"", ""10b"" : ""$40.00"", ""14"" : ""Attraction of railroad workers has ma",6.388688,87.345958,0.153823,2.82865,6.042004,7.901,89.681119,10.318876,0.000125,96.730602,3.269394,99.999995,0,76.498383,0.250787,0.000753,1
1240,Polygon,5,5570,NY,Buffalo, ,B11,B,8022,"{ ""14"" : """", ""5d"" : ""No 0"", ""7"" : ""70 50% 130 40.-200. 55 7,500-50,000 1933 1920 75% $75.00 1937 $50.-$300. 1925 95% 8,500-50,000 100 7,500 $15,000 10,000 70% $10,000-$100,000 50.-250."", ""6c"" : ""40 years"", ""9a"" : ""Fair"", ""10c"" : ""Good"", ""10a"" : ""Good"", """,11.546913,76.966011,0.111596,3.669325,7.427129,10.402372,40.260876,59.739126,0.032879,92.2123,7.787702,98.505159,1.494843,81.751859,0.143047,0.000281,0
1241,Polygon,3,5571,NY,Buffalo, ,B12,B,8011,"{ ""9a"" : ""Fair "", ""12a"" : ""Yes"", ""15"" : ""April 22nd  See Explanations  7"", ""8b"" : ""97"", ""11b"" : ""None"", ""5g"" : ""  "", ""5f"" : ""None"", ""6b"" : ""brick & frame "", ""11a"" : ""None"", ""5e"" : ""None"", ""10c"" : ""Good"", ""5d"" : ""No 0"", ""5c"" : "" Very few"", ""2"" : ""A small",86.648772,6.946106,0.010566,4.152573,0.759569,21.096801,47.024272,52.975721,0,89.181181,10.818812,94.281312,5.718681,64.05107,0.034913,0.00003,0
1242,Polygon,2,5572,NY,Buffalo, ,B13,B,7989,"{ ""13"" : ""Static"", ""11a"" : ""few singles"", ""5c"" : ""Mixed 10"", ""15"" : ""See Explanations April 22nd  7"", ""5g"" : "" slowly "", ""10c"" : ""Good"", ""8a"" : ""80"", ""2"" : ""The most desirable residential section in South Buffalo containing an assortment of homes for var",3.5726,90.22189,0.663111,1.138091,6.609419,12.103017,65.661522,34.338482,1.730499,95.135399,4.864605,96.573465,3.426539,60.806118,0.243363,0.000734,0
1243,Polygon,2,5573,NY,Buffalo, ,B2,B,8009,"{ ""9a"" : ""Fair"", ""9c"" : ""Fair"", ""2"" : ""A somewhat newer development of moderately priced homes of quite similar design"", ""14"" : """", ""3"" : ""Nearness to shopping center, excellent transportation, schools, and general pride of ownership"", ""5f"" : ""Very few"",",11.286462,84.105144,0.725149,0.00515,0.988397,12.531444,66.039177,33.960822,0,96.97419,3.025808,98.471928,1.52807,42.487625,0.04052,0.000086,0
1244,Polygon,3,5574,NY,Buffalo, ,B3,B,8008,"{ ""6a"" : ""Singles, doubles & few apartments"", ""5b"" : ""3500"", ""8a"" : ""80"", ""6b"" : ""frame and brick"", ""4"" : ""Railroad traversing this district has slight detrimental influence"", ""12b"" : ""Yes"", ""13"" : ""Static"", ""10a"" : ""Good"", ""5g"" : "" slowly "", ""3"" : ""Near",1.380342,95.994102,0,0.484205,1.442853,3.308961,89.833879,10.166123,0.213333,96.488895,3.511106,100.000002,0,66.455664,0.130027,0.000395,1
1245,Polygon,5,5575,NY,Buffalo, ,B4,B,8006,"{ ""10b"" : """", ""10c"" : """", ""1"" : ""Township of Tonawanda, NY B4 Second"", ""2"" : ""An entirely new speculative and sparse development of moderately priced homes"", ""5e"" : ""None"", ""6b"" : ""Brick & frame"", ""5f"" : ""None"", ""12b"" : ""Yes"", ""14"" : """", ""3"" : ""Nearest d",1.380342,95.994102,0,0.484205,1.442853,3.308961,89.833879,10.166123,0.213333,96.488895,3.511106,100.000002,0,66.455664,0.043775,0.000096,1
1246,Polygon,6,5576,NY,Buffalo, ,B5,B,8004,"{ ""5g"" : ""  slowly"", ""11a"" : ""None"", ""2"" : ""A more recent speculative development in the north with older construction in the larger southern portion.  Area contains a mixture of moderate and higher priced homes."", ""11b"" : ""None"", ""5c"" : ""None 0"", ""9b"" :",6.388688,87.345958,0.153823,2.82865,6.042004,7.901,89.681119,10.318876,0.000125,96.730602,3.269394,99.999995,0,76.498383,0.081288,0.000171,1
1247,Polygon,3,5577,NY,Buffalo, ,B6,B,8003,"{ ""5e"" : ""None"", ""8b"" : ""98%"", ""9a"" : ""Fair"", ""5f"" : ""None"", ""8c"" : ""75%"", ""11b"" : ""Few"", ""9c"" : ""Fair"", ""1"" : ""B-6 Township of Amherst, N.Y. Second"", ""5c"" : ""None 0%"", ""5a"" : ""Mechanics, clerks & small business men"", ""13"" : ""Static"", ""10c"" : ""Good"", ""4""",6.388688,87.345958,0.153823,2.82865,6.042004,7.901,89.681119,10.318876,0.000125,96.730602,3.269394,99.999995,0,76.498383,0.050055,0.000085,1
1248,Polygon,5,5578,NY,Buffalo, ,B7,B,8000,"{ ""10b"" : ""$50-60"", ""11b"" : ""None"", ""15"" : ""1937 See explanations April 22nd"", ""5c"" : ""0% None"", ""5b"" : ""$3,000"", ""2"" : ""A sparsely developed section on high ground containing homes of mixed architecture and price range."", ""8c"" : ""80%"", ""14"" : """", ""1"" :",6.388688,87.345958,0.153823,2.82865,6.042004,7.901,89.681119,10.318876,0.000125,96.730602,3.269394,99.999995,0,76.498383,0.102075,0.0005,1
1249,Polygon,5,5579,NY,Buffalo, ,B8,B,8015,"{ ""13"" : ""Static"", ""2"" : ""A section of homes of varying size which is protected by factory office buildings from the influence of the adjacent industrial area."", ""10b"" : ""$70-$75"", ""5g"" : ""static  "", ""9b"" : ""$9500-10,500"", ""6b"" : ""Frame, brick & stucco"",",15.70344,79.807891,0.023316,0.499962,2.551454,12.419233,70.608364,29.391641,0,94.13925,5.860754,100.000004,0,56.939338,0.122035,0.000269,1
1250,Polygon,5,5580,NY,Buffalo, ,B9,B,8012,"{ ""7"" : ""$40-$125 1937 1925 $6000-$5,000 $7500-$75,000 1933 $7,500 $60 80% 100% $50-150 $7000-50,000 $12,000 90% 1920 90% $50 65% 130% $55-$200 $10,500 $65"", ""12a"" : ""Yes"", ""11b"" : ""None"", ""12b"" : ""Yes"", ""13"" : ""Static"", ""11a"" : ""None"", ""14"" : ""The wide",15.936846,72.374072,0.280432,5.069755,7.855864,15.736827,34.339889,65.660115,0,92.974501,7.025502,98.388473,1.61153,83.155969,0.039256,0.000064,0
1251,Polygon,2,5581,NY,Buffalo, ,C1,C,8010,"{ ""9c"" : ""Fair"", ""10c"" : ""Good"", ""12b"" : ""Yes"", ""3"" : ""Proximity to good district on one side and industry (place of employment) on the other. "", ""10b"" : ""$40.-$45. "", ""5d"" : ""0 No"", ""7"" : ""45 1937 25 40.-50.  1927 $45.-$55.  50% 100 5,500 100 90% 75% 5,",11.286462,84.105144,0.725149,0.00515,0.988397,12.531444,66.039177,33.960822,0,96.97419,3.025808,98.471928,1.52807,42.487625,0.112953,0.000283,0
1252,Polygon,3,5582,NY,Buffalo, ,C2,C,8005,"{ ""9c"" : ""Poor"", ""5a"" : ""Skilled labor and clerks"", ""6d"" : ""Good"", ""12a"" : ""Yes"", ""5f"" : ""Few"", ""13"" : ""Static"", ""10b"" : ""$40.00"", ""14"" : ""Increased nearby industrial activity has resulted in substantial rental advances. "", ""9b"" : ""$5,500"", ""8b"" : ""100"",",4.285358,91.827244,0,0.004642,1.593316,9.051486,78.814865,21.185132,0,93.630899,6.369098,99.999997,0,78.994656,0.055792,0.00018,1
1253,Polygon,5,5583,NY,Buffalo, ,C3,C,8017,"{ ""7"" : ""1937 2,000-10,000 90% 130 1933 1929 100 3,500-13,000 35 5,500 4,800 $40.00 $20.-$110.  75% $6,500 18.-100.  85% 75% 1920 $3,500-$15,000 15.-85.  30"", ""5d"" : ""0 No"", ""5c"" : ""Mixed 60"", ""12a"" : ""Limited"", ""12b"" : ""Limited"", ""11b"" : ""None"", ""11a"" :",12.958637,50.475414,0.193256,14.873341,22.793492,30.882954,45.991526,54.00848,0.065015,94.682344,5.317662,98.000532,1.999474,70.790497,0.288033,0.000929,0
1254,Polygon,6,5584,NY,Buffalo, ,C4,C,7997,"{ ""2"" : ""A large area with notwithstanding has been improved with considerable similarity and which houses, particularly in th eastern portion most of Buffalo's large Polish and German population- in this case a substantial type of citizen. "", ""5b"" : ""1,",70.10282,14.723463,0.320212,5.778741,5.554076,31.302801,41.161089,58.838907,1.121268,92.32322,7.676775,98.076588,1.923407,87.97869,0.567142,0.001832,0
1255,Polygon,4,5585,NY,Buffalo, ,C5,C,7992,"{ ""12a"" : ""Limited"", ""11b"" : ""None"", ""5c"" : ""70 Mixed"", ""9b"" : ""$4,500"", ""4"" : ""General downward trend through infiltration of lower income groups and foreign born. "", ""11a"" : ""None"", ""10b"" : ""$30.00"", ""1"" : ""C-5 THIRD BUFFALO, N.Y. "", ""6d"" : ""Fair"", ""5b",3.5726,90.22189,0.663111,1.138091,6.609419,12.103017,65.661522,34.338482,1.730499,95.135399,4.864605,96.573465,3.426539,60.806118,0.23475,0.000477,0
1256,Polygon,1,5586,NY,Buffalo, ,C6,C,7996,"{ ""6b"" : ""Frame "", ""6c"" : ""35 years"", ""10c"" : ""Good"", ""8b"" : ""98"", ""5g"" : ""  "", ""10a"" : ""Good"", ""6d"" : ""Fair "", ""15"" : ""7 See Explanations April 22nd "", ""4"" : ""Age and condition of structures and type of occupant. Distance from center of city. "", ""12a"" :",6.393156,84.409681,0.71751,2.041335,5.386363,14.58763,65.79473,34.205278,0.29859,97.22561,2.774398,96.986684,3.013324,80.560435,0.208121,0.000793,0
1257,Polygon,2,5587,NY,Buffalo, ,C7,C,7990,"{ ""12b"" : ""Limited"", ""11b"" : ""None"", ""5f"" : ""Few"", ""10c"" : ""Good"", ""7"" : ""80% 1937 1933 100 3,500-5,000 4,500 75% $5,500 20.-40. 130 90% 1929 $40.00 $4,500-$7,000 1920 25.-60. 90% 4,000-6,000 $25.-$60. 30 35 5,000"", ""8c"" : ""70"", ""8a"" : ""85"", ""2"" : ""A sec",3.912495,79.517098,0.05922,0,29.349846,20.873277,53.040903,46.959104,0.409431,97.61734,2.382667,95.953307,4.0467,22.441361,0.054723,0.000139,0
1258,Polygon,1,5588,NY,Buffalo, ,C8,C,7988,"{ ""12b"" : ""Yes"", ""1"" : ""C-8 LACKAWANNA, N.Y.  THIRD"", ""10a"" : ""Good"", ""10b"" : ""$40.-$45. "", ""10c"" : ""Good"", ""11a"" : ""Singles"", ""11b"" : ""Few"", ""12a"" : ""Yes"", ""5f"" : ""None"", ""13"" : ""Static"", ""14"" : """", ""15"" : ""Aprill 22nd  7 See Explanations "", ""5d"" : ""0 N",2.744919,95.809248,0,0.822155,4.280797,27.027847,65.901411,34.098586,1.826142,92.931358,7.068639,97.547864,2.452133,88.568038,0.028726,0.000049,0
1259,Polygon,2,5589,NY,Buffalo, ,D1,D,8013,"{ ""1"" : ""BUFFALO, N.Y.  FOURTH D-1"", ""4"" : ""Age and condition of buildings as well as type of occupant. "", ""5e"" : ""Negro"", ""12a"" : ""None"", ""5a"" : ""Laborers&Porters"", ""14"" : """", ""7"" : ""20 $25.00 $20.-$35.  15.-25.  65% 3,000 12.-25.  15 1933 60% 100 1925",71.57111,14.649676,0.242239,6.356866,6.431153,31.143728,41.776255,58.223743,0.37711,89.891959,10.108039,92.109597,7.890401,61.986634,0.022445,0.000025,0
1260,Polygon,2,5590,NY,Buffalo, ,D2,D,8018,"{ ""5b"" : ""900-$1,500"", ""14"" : """", ""5a"" : ""Laboring class"", ""12a"" : ""None"", ""12b"" : ""None"", ""13"" : ""Downward"", ""2"" : ""A very old section of the city which has deteriorated into in a slum area."", ""3"" : ""Nearness to transportation, schools, stroes, etc."", """,18.750974,52.325741,0.762388,8.103024,26.064317,29.586088,30.531957,68.329751,0.076839,89.854657,9.00705,95.530046,3.331662,65.795309,0.042476,0.000062,0
1261,Polygon,4,5591,NY,Buffalo, ,D3,D,7994,"{ ""5f"" : ""Many"", ""12b"" : ""None"", ""5e"" : ""None"", ""2"" : ""An extremely old section which has been taken over by Italians and Negros of a poor type."", ""13"" : ""Downward"", ""5g"" : ""  "", ""14"" : """", ""10a"" : ""Good"", ""5b"" : ""900-1,500"", ""6b"" : ""Brick and frame"", ""8",71.57111,14.649676,0.242239,6.356866,6.431153,31.143728,41.776255,58.223743,0.37711,89.891959,10.108039,92.109597,7.890401,61.986634,0.134009,0.000167,0
1262,Polygon,3,5592,NY,Buffalo, ,D4,D,7993,"{ ""10a"" : ""Good"", ""8c"" : ""60"", ""9a"" : ""Poor"", ""12b"" : ""None"", ""1"" : ""D-4 Fourth Buffalo, N.Y."", ""4"" : ""Age and condition of buildings and encroachment of industry."", ""12a"" : ""None"", ""5e"" : ""Polish"", ""13"" : ""Downward"", ""9c"" : ""Poor"", ""5b"" : ""900-2,500"", """,23.53345,55.970702,0.17094,5.299358,18.839998,37.799565,45.692799,54.307202,0.276901,90.445298,9.554703,89.727158,10.272844,48.560585,0.10099,0.000216,0
1263,Polygon,2,5593,NY,Buffalo, ,D5,D,7991,"{ ""8b"" : ""100"", ""6d"" : ""Fair to poor "", ""5b"" : ""900.-$2,000"", ""8c"" : ""60"", ""5g"" : ""  "", ""10a"" : ""Good"", ""5d"" : ""No 0"", ""9a"" : ""Poor"", ""5e"" : ""Hungarians "", ""6c"" : ""35 years"", ""3"" : ""Nearness to steel and other plants where inhabitants can walk to work. """,3.912495,79.517098,0.05922,0,29.349846,20.873277,53.040903,46.959104,0.409431,97.61734,2.382667,95.953307,4.0467,22.441361,0.03511,0.000064,0
1264,Polygon,3,5594,NY,Elmira, ,A1,A,6943,"{ ""3c"" : "" 12-15 "", ""3o"" : ""      "", ""1a"" : ""High land rising steeply to the northwest."", ""3n"" : ""      "", ""2a"" : ""Executives"", ""5"" : ""This small area embraces approximately 60 large, modern and most attractive homes. They are owned by the city's wealthi",5.350449,72.385811,0,0.264122,6.123207,41.733281,45.883231,54.116771,0,90.496546,9.503456,100.000002,0,42.341566,0.035199,0.00004,1
1265,Polygon,4,5595,NY,Elmira, ,B1,B,6946,"{ ""1d"" : ""75"", ""33"" : """", ""2f"" : ""None"", ""1c"" : ""Lack of sewers beyond city line."", ""3g"" : ""None None "", ""3c"" : ""Up to 20  Up to 30"", ""3j"" : ""3,500-6,500 3,500-7,500   75 1938 70"", ""3d"" : "" Good Good"", ""3m"" : ""27 1/2 - 50 27 1/2 - 55 "", ""2d"" : ""No "", ""1b",10.881509,80.147033,2.156741,0.00997,1.733069,13.78615,52.399209,46.444502,0.239368,94.103208,4.740503,96.199576,2.644135,57.308058,0.055851,0.000073,0
1266,Polygon,6,5596,NY,Elmira, ,B2,B,6942,"{ ""3a"" : "" Doubles (converted) Medium size singles"", ""6"" : ""Northern Section- Elmira, N.Y. 2 B"", ""5"" : ""A slightly older section now inhabited by skilled mechanics employed in the nearby factories and railroads. There still continues the practice of conv",5.350449,72.385811,0,0.264122,6.123207,41.733281,45.883231,54.116771,0,90.496546,9.503456,100.000002,0,42.341566,0.047582,0.000119,1
1267,Polygon,4,5597,NY,Elmira, ,B3,B,6949,"{ ""3o"" : ""1938    27 1/2- 75 75 "", ""1b"" : ""Good transportation and room for expansion as well as marked pride of ownership."", ""1e"" : ""Stable"", ""3f"" : ""  75"", ""4b"" : ""Ample"", ""3i"" : ""5,000-12,000  75    1936"", ""2e"" : ""None"", ""2a"" : ""Business & professiona",0.253041,95.843671,0,0.938113,2.856726,2.67971,88.383962,11.616044,0,97.064506,2.935499,100.000005,0,67.342723,0.064203,0.00014,1
1268,Polygon,6,5598,NY,Elmira, ,B4,B,6944,"{ ""2a"" : ""Small business professional & white collar"", ""3c"" : ""25-75 Up to 25 25-75"", ""3f"" : ""70 60 50"", ""5"" : ""An older section in which large, old singles predominate. A number of these have been converted into small aprtments and boarding houses. Unit",5.350449,72.385811,0,0.264122,6.123207,41.733281,45.883231,54.116771,0,90.496546,9.503456,100.000002,0,42.341566,0.078417,0.000197,1
1269,Polygon,2,5599,NY,Elmira, ,B5,B,6934,"{ ""3m"" : ""40-80 40-55 "", ""6"" : ""5 Maple Ave. Section- Elmira, N.Y. B"", ""2a"" : ""Professional & business"", ""1c"" : ""Dampness from the river."", ""3n"" : ""32 1/2- 65 80 1936 80   32 1/2-42 1/2"", ""2b"" : ""2,500 & up"", ""2c"" : ""0 -"", ""3o"" : ""30-60 30-40 75 1938   7",9.305341,82.857902,0.001415,0.000113,0.980518,11.463954,68.276523,31.723467,0,96.868209,3.131782,95.540593,4.459398,35.550556,0.043201,0.000045,0
1270,Polygon,2,5600,NY,Elmira, ,C1,C,6948,"{ ""2f"" : ""A few"", ""2g"" : ""Yes  "", ""3b"" : "" Frame "", ""3k"" : "" 2,000-3,000 "", ""33"" : """", ""1d"" : ""50"", ""3l"" : ""Slight  "", ""3o"" : "" 1938    15-30 75"", ""3m"" : "" 20-40 "", ""3q"" : ""Good  "", ""1b"" : ""Adjacent to places of employment."", ""2e"" : ""None"", ""3n"" : ""    8",10.881509,80.147033,2.156741,0.00997,1.733069,13.78615,52.399209,46.444502,0.239368,94.103208,4.740503,96.199576,2.644135,57.308058,0.039197,0.0001,0
1271,Polygon,2,5601,NY,Elmira, ,C10,C,6931,"{ ""4b"" : ""Ample"", ""3a"" : ""Small singles  "", ""3g"" : ""3 small  "", ""33"" : """", ""6"" : ""Southport Corners- Southport, N.Y. 10 C"", ""32"" : """", ""31"" : ""100"", ""3h"" : ""3,000-8,500  "", ""3i"" : ""1936  60 1,800-5,000   "", ""3j"" : ""1,800-5,000   60  1938 "", ""3k"" : "" 1,80",17.181504,82.810673,0,0,0,35.965068,54.245276,45.754731,3.91206,95.243473,4.756534,100.000007,0,0,0.037251,0.000049,1
1272,Polygon,2,5602,NY,Elmira, ,C2,C,6947,"{ ""2f"" : ""Many"", ""2d"" : ""No "", ""3i"" : ""60 2,000-3,500 1,200-3,000 19336  60 "", ""3n"" : ""  17 1/2- 27 1/2 14-22 80 80 1936"", ""3e"" : ""90  90"", ""3g"" : "" None None"", ""3a"" : "" Small singles Doubles"", ""3k"" : ""None 1,200-2,500 "", ""3p"" : "" 15-25 12 1/2-20"", ""6"" :",10.881509,80.147033,2.156741,0.00997,1.733069,13.78615,52.399209,46.444502,0.239368,94.103208,4.740503,96.199576,2.644135,57.308058,0.015814,0.000012,0
1273,Polygon,5,5603,NY,Elmira, ,C3,C,6945,"{ ""3i"" : ""60 1,200-3,000 2,000-3,500   1936 60"", ""2c"" : ""Russian & Italian 50"", ""2e"" : ""Same"", ""2f"" : ""Many"", ""3l"" : ""None  Very slight"", ""3j"" : ""2,000-3,500 60 1938 1,200-3,000  60 "", ""2g"" : "" Yes "", ""1c"" : ""Smoke, dirt and noise plus necessity of havin",10.881509,80.147033,2.156741,0.00997,1.733069,13.78615,52.399209,46.444502,0.239368,94.103208,4.740503,96.199576,2.644135,57.308058,0.160359,0.000316,0
1274,Polygon,5,5604,NY,Elmira, ,C4,C,6940,"{ ""3f"" : ""75  70"", ""3e"" : ""90  90"", ""1b"" : ""Proximity to places of employment and center of city."", ""3j"" : "" 60 60 1,200-3,000  2,000-3,500 1938"", ""3o"" : ""75 75  15-25 1938 12 1/2- 20 "", ""1c"" : ""Age and obsolescence of dwellings."", ""2e"" : ""Same"", ""3d"" :",10.071412,82.190659,0,0.138615,3.331939,12.825117,74.199871,25.800124,0,97.247545,2.75245,99.999995,0,73.833018,0.030065,0.000016,1
1275,Polygon,3,5605,NY,Elmira, ,C5,C,6938,"{ ""1d"" : ""70"", ""3a"" : ""Small singles Doubles "", ""1a"" : ""Flat and rather low terrain."", ""3o"" : ""75   75 1938 15-30 18-35"", ""2g"" : ""Yes  "", ""2e"" : ""Same"", ""3g"" : ""None  None"", ""3h"" : ""4,300-8,500  2,800-7,500"", ""5"" : ""An area of moderately priced singles p",8.926969,80.061407,0,0.000306,0.095201,32.907131,51.25086,48.749133,0.393577,94.763792,5.236201,97.088602,2.911391,23.330473,0.061351,0.000129,0
1276,Polygon,3,5606,NY,Elmira, ,C6,C,6950,"{ ""4b"" : ""None"", ""3j"" : "" 1,700-4,000  1938  60 "", ""3h"" : ""  2,800-6,500"", ""2b"" : ""900 & up"", ""3e"" : "" 95 "", ""3d"" : ""Good  "", ""3b"" : "" Frame "", ""2e"" : ""None"", ""1d"" : ""35"", ""3a"" : ""  Small singles"", ""3l"" : "" Very slight "", ""3c"" : "" 12-17 "", ""31"" : ""100"",",0.253041,95.843671,0,0.938113,2.856726,2.67971,88.383962,11.616044,0,97.064506,2.935499,100.000005,0,67.342723,0.073806,0.000141,1
1277,Polygon,5,5607,NY,Elmira, ,C7,C,6941,"{ ""33"" : """", ""3j"" : ""70 3,000-6,500 2,000-5,500 1938 75  "", ""3k"" : ""None 2,000-5,000 "", ""3i"" : ""  70 3,000-6,500 75 2,000-5,500 1936"", ""3h"" : "" 2,800-7,500 4,300-8,500"", ""3g"" : "" None None"", ""3l"" : ""Slight  None"", ""3f"" : ""70 75 "", ""3e"" : "" 95 98"", ""3m"" :",10.071412,82.190659,0,0.138615,3.331939,12.825117,74.199871,25.800124,0,97.247545,2.75245,99.999995,0,73.833018,0.043099,0.000081,1
1278,Polygon,2,5608,NY,Elmira, ,C8,C,6935,"{ ""1b"" : ""Convenient to places of employment and center of city."", ""3q"" : "" Good Good"", ""1a"" : ""Land is flat."", ""32"" : ""20"", ""5"" : ""This is a small and old section which has already felt the encroachment of business. A number of the larger singles have b",0.429936,85.754757,0.019415,0.003236,13.193526,51.551972,9.08384,90.916158,0.047777,99.511954,0.488045,99.999998,0,99.007665,0.015048,0.000009,1
1279,Polygon,7,5609,NY,Elmira, ,C9,C,6930,"{ ""3b"" : ""Frame Frame "", ""2d"" : "" No"", ""5"" : ""An area flanking industrial and business sections in which is found an intermingling of the old and the new as well as the small and fair sized dwellings. This neighborhood is the most popular among people of",9.305341,82.857902,0.001415,0.000113,0.980518,11.463954,68.276523,31.723467,0,96.868209,3.131782,95.540593,4.459398,35.550556,0.197073,0.000457,0
1280,Polygon,5,5610,NY,Elmira, ,D1,D,6939,"{ ""4a"" : ""None"", ""32"" : ""20"", ""3k"" : ""None 1,000-3,000 "", ""2a"" : ""Daily workers"", ""1a"" : ""Land is generally flat."", ""3c"" : "" 30-40 30-75"", ""2c"" : ""Mixed 50"", ""2d"" : "" No"", ""3l"" : "" None Almost none"", ""5"" : ""This section is made up of poorly maintained pr",4.837761,87.570624,0.075356,0.903068,3.921529,17.323064,47.584531,52.415474,1.70761,93.50758,6.492424,97.790335,2.209669,47.073182,0.048149,0.000044,0
1281,Polygon,4,5611,NY,Elmira, ,D2,D,6936,"{ ""2g"" : "" Yes "", ""1b"" : ""Proximity to places of employment good transportation and central location."", ""3f"" : ""65 70 "", ""3c"" : ""30-40  30-75"", ""3l"" : "" None Almost none"", ""3b"" : "" Frame Frame"", ""2a"" : ""Daily workers"", ""1d"" : ""80"", ""3e"" : ""90  90"", ""3m""",8.926969,80.061407,0,0.000306,0.095201,32.907131,51.25086,48.749133,0.393577,94.763792,5.236201,97.088602,2.911391,23.330473,0.096279,0.000121,0
1282,Polygon,2,5612,NY,Elmira, ,D3,D,6937,"{ ""3d"" : ""Poor  "", ""3f"" : "" 50 "", ""3m"" : "" 15-25 "", ""3e"" : ""  90"", ""3a"" : "" Mixed singles "", ""6"" : ""East Side- Elmira, N.Y. D 3"", ""2e"" : ""Same"", ""2a"" : ""Laborers"", ""2d"" : ""No "", ""1c"" : ""Subject to annual flooding. Normal drainage is poor."", ""3j"" : ""50 19",11.597169,80.691522,0.394823,0.065804,3.049041,46.823679,26.430119,73.569881,1.370001,85.802663,14.197337,100,0,68.569025,0.081499,0.000182,1
1283,Polygon,4,5613,NY,Elmira, ,D4,D,6951,"{ ""1c"" : ""Subject to river floods, cheapness of construction and lack of pride of ownership."", ""5"" : ""Originally, this was an area of small summer bungalows; a number of which have been converted for year round occupancy."", ""6"" : ""4 West River- Elmira, N",0.253041,95.843671,0,0.938113,2.856726,2.67971,88.383962,11.616044,0,97.064506,2.935499,100.000005,0,67.342723,0.102903,0.000059,1
1284,Polygon,2,5614,NY,Elmira, ,D5,D,6929,"{ ""4b"" : ""None"", ""3f"" : "" 60 "", ""3g"" : "" None "", ""3h"" : "" 1,000-3,000 "", ""3e"" : ""  95"", ""3i"" : "" 50   500-1,500 1936 "", ""3j"" : ""  1938  50  500-1,500"", ""3k"" : ""None  "", ""3l"" : "" None "", ""3d"" : "" Poor "", ""3c"" : ""  10-20"", ""3m"" : ""  15-22"", ""3n"" : ""   1936",9.495887,83.331755,0.725106,0.004315,5.591256,16.272372,60.668721,39.331262,0.225862,96.468908,3.531076,98.03657,1.963414,51.265092,0.032343,0.000034,0
1285,Polygon,2,5615,NY,Elmira, ,D6,D,6952,"{ ""2a"" : ""Laborers"", ""3n"" : ""  12 1/2-18 75   "", ""31"" : ""100"", ""3m"" : ""  1936"", ""3l"" : ""15-25  None"", ""3h"" : ""1,000-5,000  "", ""2e"" : ""Same"", ""2g"" : "" Yes "", ""3d"" : ""  Poor"", ""3k"" : ""  None"", ""1e"" : ""Downward"", ""3j"" : "" 1938 500-2,500 50   "", ""3i"" : ""   5",9.495887,83.331755,0.725106,0.004315,5.591256,16.272372,60.668721,39.331262,0.225862,96.468908,3.531076,98.03657,1.963414,51.265092,0.041725,0.000047,0
1286,Polygon,2,5616,NY,Elmira, ,D7,D,6933,"{ ""3g"" : "" None "", ""3d"" : ""Poor  "", ""3a"" : "" Mixed singles "", ""1e"" : ""Downward"", ""2b"" : ""800 & up"", ""1c"" : ""Subject to annual flooding. Normal drainage is poor."", ""4a"" : ""None"", ""5"" : ""This is a small area surrounding Miller Pond. Homes are of the cheap",9.495887,83.331755,0.725106,0.004315,5.591256,16.272372,60.668721,39.331262,0.225862,96.468908,3.531076,98.03657,1.963414,51.265092,0.018789,0.000006,0
