OBJECTID *,Shape *,Join_Count,TARGET_FID,state,city,name,holc_id,holc_grade,neighborho,area_descr,Black Population %,White Population %,Indigenous American %,Asian Population %,Hispanic or Latino Population %,% Below Poverty Line ,% Housing Units Owned,% Housing Units Rented,% Mobile Homes,% 1970-1979 or older,% 1980-1989 or newer,% With Complete Plumbing,% With Incomplete Plumbing,% Foreign Born,Shape_Length,Shape_Area,Indicator for Plumbing
791,Polygon,4,3178,LA,New Orleans, ,D39,D,2944,"{ ""4a"" : ""4"", ""1d"" : ""60"", ""1e"" : ""None"", ""2"" : ""20 80"", ""5a"" : ""5"", ""3"" : ""None  "", ""2g"" : ""1000-2500 1200-2000"", ""2a"" : ""Double cottages 3-5 rms per side Single cottages 3-5 rms"", ""5b"" : ""17"", ""2b"" : ""Frame Frame"", ""8"" : ""This is an area adjacent to th",42.797697,42.696166,0.358873,6.964543,5.32633,14.661311,56.622356,43.377647,0.35768,97.07892,2.921083,89.647051,10.352952,93.792663,0.042524,0.000061,0
792,Polygon,2,3179,LA,New Orleans, ,D4,D,3049,"{ ""5a"" : ""2"", ""72"" : ""39.75"", ""5b"" : ""9"", ""5"" : ""2, (1937-1938)"", ""71"" : ""9"", ""2f"" : ""50% 25%"", ""1d"" : ""70"", ""2a"" : ""Single cottages 3-4 rms. Double cottages 3-4 rms."", ""2d"" : ""Poor Poor"", ""2m"" : ""8-17 10-18 0 0"", ""1a"" : "" Yes "", ""4a"" : ""3"", ""2o"" : ""To $",80.450775,16.824364,0.697338,0.265822,4.337198,21.324733,22.847775,77.15222,0,93.840083,6.159912,98.04753,1.952465,81.739884,0.021695,0.000016,0
793,Polygon,2,3180,LA,New Orleans, ,D40,D,2957,"{ ""2f"" : ""25% 35%"", ""4a"" : ""1"", ""9"" : ""4th D-40 2/6/1939 New Orleans, La."", ""2j"" : ""To $2000     Poor To $2500     Poor"", ""8"" : ""This is an old negro settlement in the center of the \""Carrollton Section\"", surrounded by white population and better areas",17.474371,66.57932,0.103289,13.286171,4.826729,17.190798,60.973921,39.026073,0,92.255462,7.744533,98.681215,1.31878,68.843451,0.014726,0.00001,0
794,Polygon,3,3181,LA,New Orleans, ,D41,D,2951,"{ ""1b"" : ""Low income wage earners, domestics and workers in Alcohol plant"", ""2g"" : ""1000-1600 1000-1600"", ""2h"" : ""(+)6 1000-1800 1000-1800 (+)6"", ""2i"" : ""0 Jan '39 1000-1800 0 1000-1800"", ""2j"" : ""To $1500     Poor To $1500     Poor"", ""2k"" : ""Steady Stead",37.254512,48.307562,0.518571,5.48828,5.161346,14.549413,54.92672,45.073282,0.178588,94.604746,5.395256,96.252204,3.747798,73.346523,0.034547,0.000022,0
795,Polygon,2,3182,LA,New Orleans,"Westwego, Jefferson Parish",D42,D,2967,"{ ""1b"" : ""Predominately lower class fishermen, factory workers, wage hands."", ""4a"" : ""0"", ""3"" : ""  None"", ""6"" : ""Very limited"", ""71"" : ""8"", ""72"" : ""40.25"", ""8"" : ""This is an area in Westwego, across the river from New Orleans. That part south of railroad",10.277007,77.355089,0,0.052592,17.969483,23.521287,56.456293,43.543704,0,81.840961,18.159036,90.764053,9.235944,99.999997,0.026282,0.000015,0
796,Polygon,1,3183,LA,New Orleans,Jefferson Parish,D43,D,2971,"{ ""8"" : ""This area is a stretch along the main highway mixed with double and single cottages not well maintained as a whole, although those on the highway are the better. Area has all utilities except public sewerage, although some of the houses are stil",46.292281,43.016283,1.626509,1.127927,6.312542,20.757259,49.965893,50.034096,2.124296,80.651825,19.348165,87.024816,12.975174,70.232542,0.063288,0.000054,0
797,Polygon,2,3184,LA,New Orleans, ,D5,D,3023,"{ ""2k"" : ""Steady Steady"", ""2o"" : ""To $17.50     Good To $17.50     Good"", ""2n"" : ""10-20 0 Jan. 1939 10-20 0"", ""2m"" : ""(+)6 10-20 10-30 (+)6"", ""2l"" : ""10-18 10-18"", ""3"" : ""  None"", ""2j"" : ""Fair Fair"", ""2i"" : ""1,200-2,700 Jan. 1939 800-2,700 0 0"", ""2h"" : """,41.266484,50.643622,0.009143,1.002375,12.833209,31.738207,42.923092,57.076921,0.14004,92.051621,7.948392,94.95541,5.044603,81.989979,0.07667,0.0001,0
798,Polygon,5,3185,LA,New Orleans, ,D6,D,3015,"{ ""2n"" : ""Jan. 1939 10-$18 0 0 12-$20"", ""1a"" : ""  Yes"", ""2i"" : ""0 Jan. 1939 0 1,500-2,800 1,000-2,500"", ""2l"" : ""12-$18 10-$16"", ""10"" : """", ""2a"" : ""Double cottages 3-5 rms. Single cottages 4-5 rms."", ""2m"" : ""(+)6 10-$18 12-$20 (+)6"", ""1d"" : ""90"", ""2"" : ""2",41.266484,50.643622,0.009143,1.002375,12.833209,31.738207,42.923092,57.076921,0.14004,92.051621,7.948392,94.95541,5.044603,81.989979,0.050692,0.000052,0
799,Polygon,5,3186,LA,New Orleans, ,D7,D,3013,"{ ""2o"" : ""To $15     Good To $15     Good"", ""6"" : ""Limited"", ""72"" : ""39.75"", ""1b"" : ""Mill workers, mechanics, cheap common laborers."", ""2f"" : ""50% 30%"", ""1e"" : ""None"", ""2j"" : ""Fair Fair"", ""1c"" : ""5 French - Italian"", ""5b"" : ""14"", ""2p"" : ""Steady Steady"",",36.481942,55.68639,0,0.696277,5.76455,17.768154,43.709037,56.290968,0.23031,94.195681,5.804324,94.407615,5.59239,65.695773,0.034345,0.000037,0
800,Polygon,6,3187,LA,New Orleans, ,D8,D,3011,"{ ""2j"" : ""Fair Fair"", ""2f"" : ""30% 40%"", ""9"" : ""4th New Orleans, La. 1/31/1939 D-8"", ""2b"" : ""Frame Frame"", ""5a"" : ""3"", ""2g"" : ""800-1800 1200-2500"", ""2h"" : ""1000-2000 1200-2800 (+)6 (+)6"", ""5"" : ""2, (1937-1938)"", ""2a"" : ""Double cottages 3-5 rms per side Si",36.481942,55.68639,0,0.696277,5.76455,17.768154,43.709037,56.290968,0.23031,94.195681,5.804324,94.407615,5.59239,65.695773,0.031892,0.000046,0
801,Polygon,4,3188,LA,New Orleans, ,D9,D,3010,"{ ""4b"" : ""--"", ""1e"" : ""None"", ""10"" : """", ""9"" : ""1/31/1939 D-9 4th New Orleans, La."", ""2n"" : ""0 12-20 0 Jan '39 10-18"", ""8"" : ""This is another area of predominating double cottages presenting a very dilapidated appearance. White population in area lives o",40.125433,57.212811,0.016589,0,5.713167,24.462622,39.156049,60.843944,0.036756,92.850571,7.149422,93.684993,6.315,64.063143,0.027673,0.000043,0
802,Polygon,2,3189,LA,New Orleans, ,LA I3,D,3016,"{ """" : """" }",61.402315,32.985095,0.080012,2.43216,15.972292,37.800986,29.143679,70.856313,0.190832,88.025408,11.974583,85.937797,14.062194,91.067217,0.014426,0.000011,0
803,Polygon,4,3190,LA,New Orleans, ,LA  I5,D,3012,"{ """" : """" }",33.318663,58.789573,0,0.988606,5.583611,20.189312,42.488846,57.511155,0,93.653812,6.346189,92.538296,7.461705,79.760244,0.020238,0.000013,0
804,Polygon,2,3191,LA,New Orleans, ,LA I7,D,3046,"{ """" : """" }",77.38425,15.857114,0.2239,1.178248,11.291102,40.592057,25.370947,74.629054,0.4496,72.282365,27.717637,87.74127,12.258731,73.812123,0.021732,0.000017,0
805,Polygon,2,3192,LA,New Orleans, ,LA IB,D,3002,"{ """" : """" }",76.473013,15.477531,0.063473,0.233525,1.023836,33.561566,32.800046,60.839952,0.201079,82.981036,10.658962,85.235166,8.404832,23.409141,0.019262,0.000017,0
806,Polygon,14,3193,LA,Shreveport, ,A1,A,8205,"{ ""1"" : ""Population 100% white - composed of higher bracket of business and professional and salaried men and a scattering of the wealthier class. Predominate type of buildings are single family residences from the medium to the highest priced. The area",17.707916,76.230472,0.699411,0.933671,3.234417,13.035438,61.913249,38.086756,0.527546,91.107868,8.892137,92.064107,7.935898,78.307046,0.235368,0.000603,0
807,Polygon,3,3194,LA,Shreveport, ,A2,A,8206,"{ ""1"" : ""Population 100% white - composed of the moderately wealthy and medium to higher class of salaried executives, business and professional men. Single family dwellings predominate with a few duplexes. Area 50% built up and properties are from 1 to",17.707916,76.230472,0.699411,0.933671,3.234417,13.035438,61.913249,38.086756,0.527546,91.107868,8.892137,92.064107,7.935898,78.307046,0.088673,0.000268,0
808,Polygon,3,3195,LA,Shreveport, ,B1,B,8200,"{ ""1"" : ""Population 100% white — composed of medium to higher class salaried workers, higher wage earners, mechanics and tradesmen of the better class. Single family dwellings predominate with a new apartment houses, area 80% built up. Age of propertie",90.098517,6.095033,0.122324,1.915647,1.373537,25.838485,45.50491,54.495096,2.236863,86.276576,13.72343,88.241196,11.75881,23.663225,0.087992,0.000217,0
809,Polygon,5,3196,LA,Shreveport, ,B2,B,8197,"{ ""1"" : ""Population 100% white - composed of salaried workers in the higher bracket, business executives and professional men. Area 70% built up. age of properties 1 to 20 years old and properties well maintained. Single family dwellings predominate with",17.707916,76.230472,0.699411,0.933671,3.234417,13.035438,61.913249,38.086756,0.527546,91.107868,8.892137,92.064107,7.935898,78.307046,0.042794,0.000081,0
810,Polygon,5,3197,LA,Shreveport, ,B3,B,8189,"{ ""1"" : ""Population 100% white - composed of salaried workers in the higher bracket, business executives and professional men and merchants. Area about 70% built up. Age of properties 1 to 35 years old. Single family dwellings predominate but there are q",17.707916,76.230472,0.699411,0.933671,3.234417,13.035438,61.913249,38.086756,0.527546,91.107868,8.892137,92.064107,7.935898,78.307046,0.047593,0.000085,0
811,Polygon,2,3198,LA,Shreveport, ,B4,B,8187,"{ ""1"" : ""Population 100% white. This section is located in Bossier City, a separate municipality across the Red River from Shreveport, and if this section has a good area it is the best in it. It is on the road to Barksdale Field, the U. S. Avation Stati",59.050445,30.563798,0,0,2.967359,23.280423,39.153439,60.846561,0,58.024691,41.975309,100,0,0,0.024674,0.000017,1
812,Polygon,4,3199,LA,Shreveport, ,C1,C,8201,"{ ""1"" : ""Population 80% colored, 15% foreign born white, 5% native horn white. On Ford St., Milan St., Portland St., Madison St. and Kenneth Street is located about the best\n \n type of negro property in Shreveport. Along Allen St., Logan St., Garden St",90.098517,6.095033,0.122324,1.915647,1.373537,25.838485,45.50491,54.495096,2.236863,86.276576,13.72343,88.241196,11.75881,23.663225,0.141451,0.000386,0
813,Polygon,4,3200,LA,Shreveport, ,C10,C,8193,"{ ""1"" : ""Population 100% white - composed of middle class salaried workers, some in the higher bracket and sane business and professional men. Area about 90% built up, age of properties from 1 to 30 years. Buildings 90% single family and 10% apartment ho",17.707916,76.230472,0.699411,0.933671,3.234417,13.035438,61.913249,38.086756,0.527546,91.107868,8.892137,92.064107,7.935898,78.307046,0.031251,0.000046,0
814,Polygon,3,3201,LA,Shreveport, ,C2,C,8190,"{ ""1"" : ""Population 100% white - composed of better class salaried workers. About 80% of the dwellings in this section are single family homes and 20% apartment houses. This is one of the older sections of the city and properties are gradually going to b",17.707916,76.230472,0.699411,0.933671,3.234417,13.035438,61.913249,38.086756,0.527546,91.107868,8.892137,92.064107,7.935898,78.307046,0.045175,0.000092,0
815,Polygon,3,3202,LA,Shreveport, ,C3,C,8191,"{ ""1"" : ""Population 50% white and 50% negro. Negro population lives in the area East of Kings Highway and Southeast of Bayou Pierre, between the levee and the river.\n \n White population lives in the West end of the area. Negro population mostly domesti",3.527676,90.851303,0.284891,1.688951,4.488906,7.039592,77.834919,22.165093,2.218824,94.57564,5.424372,97.766594,2.233417,79.937059,0.033195,0.000043,0
816,Polygon,3,3203,LA,Shreveport, ,C4,C,8184,"{ ""1"" : ""Population 100% white - composed of middle class salaried workers, mechanics, and tradesmen. Predominant type of dwelling is single family. Age of properties 1 to 20 years and fairly well maintained. Area about 30% built up. No shifting of popul",17.707916,76.230472,0.699411,0.933671,3.234417,13.035438,61.913249,38.086756,0.527546,91.107868,8.892137,92.064107,7.935898,78.307046,0.032102,0.000061,0
817,Polygon,2,3204,LA,Shreveport, ,C5,C,8199,"{ ""1"" : ""Population 100% white — composed of lower to medium bracket of salaried workers, mechanics and tradesmen. Predominant type of dwelling is single family, age of properties 1 to 25 years. Area about 40% built up. No shifting of population. Prope",90.098517,6.095033,0.122324,1.915647,1.373537,25.838485,45.50491,54.495096,2.236863,86.276576,13.72343,88.241196,11.75881,23.663225,0.094789,0.000248,0
818,Polygon,2,3205,LA,Shreveport, ,C6,C,8182,"{ ""1"" : ""Population 70% negro and 30% white - composed of laborers and mechanics and some tradesmen. Predominant type of dwelling is single family - there is a large number of rental properties in this section occupied by negroes. Area about 20% build up",95.726342,3.247776,0.422464,0,1.001403,38.715776,48.799943,51.200061,1.619932,90.947273,9.052731,86.565359,13.434644,0,0.040523,0.000086,0
819,Polygon,4,3206,LA,Shreveport, ,C7,C,8181,"{ ""1"" : ""Population 90% white, 10% negro - composed of middle class salaried workers, mechanics and quite a few tradesmen who maintain their business in this section. It is the best section of Cedar Grove, formerly a separate municipality. Predominant ty",17.707916,76.230472,0.699411,0.933671,3.234417,13.035438,61.913249,38.086756,0.527546,91.107868,8.892137,92.064107,7.935898,78.307046,0.062157,0.000156,0
820,Polygon,2,3207,LA,Shreveport, ,C8,C,8186,"{ ""1"" : ""Population 100% white - composed of lower bracket of salaried workers. This section is located in Bossier City, across the river from Shreveport. Properties from\n \n 1 to 20 years of age, some few well maintained but majority poorly maintained.",59.050445,30.563798,0,0,2.967359,23.280423,39.153439,60.846561,0,58.024691,41.975309,100,0,0,0.06889,0.00012,1
821,Polygon,6,3208,LA,Shreveport, ,C9,C,8195,"{ ""1"" : ""Population 100% white - composed of middle class salaried workers and some mechanics. About 70% of dwellings single family and 30% apartments. Age of properties 1 to 30 years and fairly well maintained. No shifting of population. The area adjoin",17.707916,76.230472,0.699411,0.933671,3.234417,13.035438,61.913249,38.086756,0.527546,91.107868,8.892137,92.064107,7.935898,78.307046,0.030278,0.000037,0
822,Polygon,1,3209,LA,Shreveport, ,D1,D,8185,"{ ""1"" : ""This section is formerly the incorporated village of Agurs. Population 60% white and 40% negro - composed of low income class of laborers and cheaper mechanics. Very little residential development and practically all of it is cheaper rental prop",89.881792,10.110998,0,0,0.007213,43.812855,33.05254,66.947463,2.646388,89.125107,10.874897,86.098085,13.901918,0.231186,0.058516,0.00015,0
823,Polygon,4,3210,LA,Shreveport, ,D10,D,8198,"{ ""1"" : ""Population 100% negro - composed of laborers and domestic workers. Majority of properties in this section are occupied by owners - single family type of dwelling predominates. Age of properties 1 to 40 years, about 60% built up, some fairly well",17.707916,76.230472,0.699411,0.933671,3.234417,13.035438,61.913249,38.086756,0.527546,91.107868,8.892137,92.064107,7.935898,78.307046,0.010944,0.000006,0
824,Polygon,2,3211,LA,Shreveport, ,D2,D,8203,"{ """" : """" }",92.970474,5.072866,0.159911,0.093819,0.161329,29.911979,53.132423,46.86757,1.064055,82.164327,17.835665,84.414122,15.58587,2.168609,0.120038,0.000239,0
825,Polygon,4,3212,LA,Shreveport, ,D3,D,8194,"{ ""1"" : ""Population 80% negro, 20% white. Negro population composed of laborers and mechanics, and white population composed of some of the higher-class salaried workers residing on what is called Jordan Court and Hamilton Terrace. The section contains a",17.707916,76.230472,0.699411,0.933671,3.234417,13.035438,61.913249,38.086756,0.527546,91.107868,8.892137,92.064107,7.935898,78.307046,0.048313,0.000093,0
826,Polygon,3,3213,LA,Shreveport, ,D4,D,8188,"{ ""1"" : ""Population 95% negro, 5% foreign born white - composed of laborers, tradesmen, mechanics and domestic workers. Predominant type of building single family residences. Area about 20% built up, age of properties 1 to 30 years, poorly maintained on",63.538937,28.867559,1.052112,0.020209,7.580643,49.472026,20.133255,79.866765,0.039703,90.725443,9.274577,86.761255,13.238765,76.216464,0.056385,0.000149,0
827,Polygon,3,3214,LA,Shreveport, ,D5,D,8196,"{ ""1"" : ""Population 80% negro and 20% white. This section was originally the negro quarters of what was the \""Hicks Plantation\"" and is known as \""Hicks Quarters\"" and about 95% of the negro properties are occupied by home owners and this accounts for th",17.707916,76.230472,0.699411,0.933671,3.234417,13.035438,61.913249,38.086756,0.527546,91.107868,8.892137,92.064107,7.935898,78.307046,0.007886,0.000004,0
828,Polygon,2,3215,LA,Shreveport, ,D6,D,8202,"{ ""1"" : ""Population 40% negro and 30% native born white, 30% foreign born white. Kansas City Southern Railroad Shops located in this area, also some commercial properties. Foreign born population composed of cheap merchants, native born white middle clas",92.970474,5.072866,0.159911,0.093819,0.161329,29.911979,53.132423,46.86757,1.064055,82.164327,17.835665,84.414122,15.58587,2.168609,0.060211,0.000131,0
829,Polygon,6,3216,LA,Shreveport, ,D7,D,8183,"{ ""1"" : ""Population 80% white and 20% negro - composed of low type of wage earners laborers and some truck gardeners. Area about 10% built up. Age of properties 1 to 30 years not well maintained. Section on west adjoins industrial area and large cemetery",17.707916,76.230472,0.699411,0.933671,3.234417,13.035438,61.913249,38.086756,0.527546,91.107868,8.892137,92.064107,7.935898,78.307046,0.097741,0.000242,0
830,Polygon,2,3217,LA,Shreveport, ,D8,D,8192,"{ ""1"" : ""Population 50% white and 50% colored. Most of the white population own their homes and are of a medium class of salaried workers. Negro population consists of laborers and domestic workers employed in the adjoining better class areas. About 20%",17.707916,76.230472,0.699411,0.933671,3.234417,13.035438,61.913249,38.086756,0.527546,91.107868,8.892137,92.064107,7.935898,78.307046,0.023947,0.000033,0
831,Polygon,2,3218,LA,Shreveport, ,D9,D,8180,"{ ""1"" : ""Population 60% white 40% negro. This section is the Southern part of Cedar Grove. About 20% built up. Population consists mostly of wage earners of lower to middle class, some salaried workers, laborers and mechanics. White population resides We",67.258304,22.67975,0.007205,0.000017,8.947355,31.182331,35.304898,64.695087,0,86.624353,13.375633,83.530241,16.469744,25.667593,0.066695,0.000184,0
832,Polygon,8,3536,MD,Baltimore, ,A1,A,2877,"{ ""5e"" : ""None"", ""4"" : ""None"", ""5a"" : ""Executives, Professional men."", ""5b"" : ""Over $5,000"", ""5c"" : ""None N/A"", ""5d"" : "" No"", ""5f"" : ""None"", ""5g"" : "" Moderately Fast"", ""6a"" : ""Single family detached"", ""6b"" : ""Brick-stone"", ""6c"" : ""12-years"", ""6d"" : ""Very",12.105989,74.693879,0.41674,7.321851,4.385396,3.148103,84.579861,15.420142,0,90.012482,9.987521,99.831926,0.168078,90.213268,0.173142,0.000483,1
833,Polygon,5,3537,MD,Baltimore, ,A2,A,2875,"{ ""7"" : ""May 1937 6,000 7,000 8,000  Only limited number of rental units Only limited number of rental units   6,000-8,500, New houses up to $10,000 Only limited number of rental units   87 5,000-7,000 7,000-10,000 1933-35 1929 70-75   1929"", ""8a"" : ""50""",78.223416,15.097222,0.191868,1.002281,2.178746,20.010391,59.721564,40.278425,0,87.605389,12.394601,96.635161,3.364829,77.794905,0.06666,0.000092,0
834,Polygon,5,3538,MD,Baltimore, ,A3,A,2884,"{ ""8c"" : ""over 80"", ""1"" : ""3 Baltimore, MD A"", ""10a"" : ""Limited number of units"", ""10b"" : """", ""10c"" : """", ""11a"" : ""One family detached"", ""11b"" : ""55 over $9,000"", ""12a"" : ""yes"", ""12b"" : ""yes"", ""13"" : ""upward"", ""14"" : ""Principally fee property. This secti",12.105989,74.693879,0.41674,7.321851,4.385396,3.148103,84.579861,15.420142,0,90.012482,9.987521,99.831926,0.168078,90.213268,0.084125,0.000155,1
835,Polygon,1,3539,MD,Baltimore, ,A4,A,2897,"{ ""9b"" : ""Singles 10,000"", ""15"" : "" Louis Kroner, property review appraiser H.O.L.C. 4-May-37"", ""14"" : ""All fee property"", ""13"" : ""Upward"", ""12b"" : ""yes"", ""10b"" : """", ""10c"" : """", ""12a"" : ""yes"", ""11b"" : ""Few"", ""11a"" : ""Singles"", ""5d"" : "" None"", ""5e"" : ""No",1.083172,91.601819,0,7.046474,0.949362,0.806743,98.329618,1.670379,0.067982,98.235232,1.764765,99.755167,0.24483,88.787729,0.031535,0.00005,1
836,Polygon,3,3540,MD,Baltimore, ,A5,A,2903,"{ ""5d"" : ""No "", ""3"" : ""Desirable residential section. Good quality, medium priced section."", ""7"" : ""Very few rentals May, 1937 15,000 Very few rentals  10,000-25,000 10,000-25,000 70 10,500   1929 Very few rentals 100 1933-35   7,000-17,500 15,000 1929",67.893197,25.795203,0.026918,1.138242,2.243628,7.042445,50.922802,49.077197,0,88.84178,11.158219,96.554858,3.445142,77.194177,0.060396,0.000154,0
837,Polygon,3,3541,MD,Baltimore, ,A6,A,2879,"{ ""12a"" : """", ""1"" : ""A Baltimore, MD 6"", ""10a"" : """", ""10b"" : """", ""10c"" : """", ""11a"" : """", ""11b"" : """", ""3"" : ""To be developed as high grade development"", ""12b"" : """", ""5b"" : """", ""13"" : """", ""14"" : ""Owned and controlled by the Roland Park Company. Developers",78.223416,15.097222,0.191868,1.002281,2.178746,20.010391,59.721564,40.278425,0,87.605389,12.394601,96.635161,3.364829,77.794905,0.091649,0.000291,0
838,Polygon,3,3542,MD,Baltimore, ,B1,B,2881,"{ ""6a"" : ""one family detached"", ""10c"" : ""Fair"", ""11b"" : ""About 12 houses"", ""8b"" : ""100"", ""12a"" : ""yes"", ""6c"" : ""25 years"", ""6d"" : ""Good"", ""11a"" : ""Singles 15,000-25,000"", ""15"" : ""Louis Kroner, property review appraiser H.O.L.C.  "", ""3"" : ""Desirable resid",12.105989,74.693879,0.41674,7.321851,4.385396,3.148103,84.579861,15.420142,0,90.012482,9.987521,99.831926,0.168078,90.213268,0.080108,0.000169,1
839,Polygon,1,3543,MD,Baltimore, ,B10,B,2887,"{ ""11b"" : ""150"", ""10a"" : ""Good"", ""9b"" : ""Everything"", ""8a"" : ""90"", ""5e"" : ""People from C-1"", ""15"" : ""Louis Kroner, property review appraiser H.O.L.C.  4-May-37"", ""5d"" : ""No "", ""8b"" : ""99"", ""10b"" : ""Everything"", ""5c"" : "" mixture"", ""5b"" : ""2,000-4,000"", ""8",52.624325,40.818774,0.065161,0.869215,5.412462,8.921391,75.321711,24.67829,0.197536,93.495683,6.504318,98.224654,1.775347,80.958018,0.255209,0.002159,0
840,Polygon,3,3544,MD,Baltimore, ,B11,B,2880,"{ ""10c"" : ""Good"", ""11a"" : """", ""15"" : ""Louis Kroner, property review appraiser H.O.L.C. 4-May-37 "", ""4"" : ""None"", ""11b"" : ""Nominal"", ""12a"" : ""yes"", ""5a"" : ""White collar class"", ""5b"" : ""2,000-3,000"", ""5c"" : ""None "", ""5d"" : "" No"", ""5e"" : ""None"", ""9c"" : ""Fai",78.223416,15.097222,0.191868,1.002281,2.178746,20.010391,59.721564,40.278425,0,87.605389,12.394601,96.635161,3.364829,77.794905,0.108889,0.000231,0
841,Polygon,2,3545,MD,Baltimore, ,B12,B,2910,"{ ""10b"" : ""Semi-bungalow"", ""5d"" : "" No"", ""6b"" : ""Brick, Stucco, and Frame"", ""9b"" : ""Semi-bungalow"", ""8a"" : ""50"", ""5c"" : ""Few "", ""5b"" : ""2500"", ""5g"" : "" Moderately"", ""12b"" : ""yes"", ""15"" : ""March May 4, 1937 Louis Kroner, property review appraiser H.O.L.C.",22.803413,70.83237,2.290802,1.246396,3.732542,18.344748,46.546028,53.453968,0,89.71201,10.287986,98.040783,1.959213,36.726784,0.038926,0.000079,0
842,Polygon,2,3546,MD,Baltimore, ,B14,B,2904,"{ ""8b"" : ""95"", ""8c"" : ""over 80"", ""9a"" : ""Good"", ""9b"" : ""one family cottage"", ""9c"" : ""Good"", ""2"" : ""Level"", ""11a"" : ""One family cottages"", ""12a"" : ""yes"", ""12b"" : ""yes"", ""13"" : ""Static to upward"", ""10c"" : ""Good"", ""14"" : ""Principally fee property. Ground re",67.893197,25.795203,0.026918,1.138242,2.243628,7.042445,50.922802,49.077197,0,88.84178,11.158219,96.554858,3.445142,77.194177,0.184687,0.000732,0
843,Polygon,1,3547,MD,Baltimore, ,B15,B,2896,"{ ""15"" : ""4-May-37  Louis Kroner, property review appraiser H.O.L.C."", ""9c"" : ""Fair"", ""9b"" : ""Singles 7,500"", ""9a"" : ""Fair"", ""8c"" : ""over 80"", ""8b"" : ""100"", ""8a"" : ""50"", ""7"" : ""10,000 50-75  6,000-10,000 1933-35 50 6,000 1929 60 40-60 80 5,000-8,500  192",36.993464,51.960369,0.385628,4.716811,7.386118,3.135825,85.447237,14.55276,0.008476,92.719237,7.28076,99.948153,0.051844,89.750572,0.057011,0.00015,1
844,Polygon,4,3548,MD,Baltimore, ,B16,B,2874,"{ ""15"" : "" Louis Kroner, property review appraiser H.O.L.C. 4-May-37"", ""2"" : ""High level"", ""3"" : ""Stable old residential section of good character."", ""4"" : ""None"", ""5a"" : ""Business People"", ""5b"" : ""3,000-5,000"", ""5c"" : ""None "", ""5d"" : ""No "", ""5e"" : ""No"",",12.105989,74.693879,0.41674,7.321851,4.385396,3.148103,84.579861,15.420142,0,90.012482,9.987521,99.831926,0.168078,90.213268,0.034894,0.000037,1
845,Polygon,1,3549,MD,Baltimore, ,B17,B,2888,"{ ""8a"" : ""50"", ""3"" : ""Outlying suburban section. County seat of Baltimore County."", ""4"" : ""No"", ""1"" : ""Baltimore - Metropolitan B 17"", ""6d"" : ""Good"", ""5a"" : ""Business Men"", ""5b"" : ""2,000-10,000"", ""5c"" : "" None"", ""5d"" : "" No"", ""10a"" : ""Good"", ""5e"" : ""No""",13.772753,72.83879,0,7.889808,2.918333,18.731536,45.664261,53.466035,0,63.150739,35.979557,98.742731,0.387565,92.106496,0.107299,0.00016,0
846,Polygon,3,3550,MD,Baltimore, ,B18,B,2905,"{ ""6b"" : ""Brick"", ""9a"" : ""Good"", ""7"" : ""Very few rental units  1929  1929   Very few rental units 85 5,500 4,000-6,500 New house 8,000 May, 1937   Very few rental units 70 4,500 5,000-7,500 3,500-5,000 1933-35  6,500"", ""5a"" : ""White collar class"", ""1"" :",67.893197,25.795203,0.026918,1.138242,2.243628,7.042445,50.922802,49.077197,0,88.84178,11.158219,96.554858,3.445142,77.194177,0.058767,0.000138,0
847,Polygon,1,3551,MD,Baltimore, ,B19,B,2889,"{ ""6d"" : ""Good"", ""15"" : ""  "", ""8a"" : ""40"", ""12b"" : """", ""9b"" : """", ""8c"" : ""over 75"", ""2"" : ""Rolling to hilly"", ""11a"" : """", ""10c"" : """", ""10b"" : """", ""9c"" : """", ""8b"" : ""85"", ""10a"" : """", ""13"" : ""static to possibly upward"", ""11b"" : """", ""3"" : ""Desirable residen",0.874027,94.42893,0.26207,1.896566,5.363729,3.216285,89.468967,10.531043,0,77.710901,22.289109,99.132158,0.867852,65.173137,0.055321,0.000126,0
848,Polygon,2,3552,MD,Baltimore, ,B2,B,2923,"{ ""11a"" : ""Singles-brick and stone"", ""5c"" : "" No"", ""5b"" : ""Over $5,000"", ""5a"" : ""Executives, Professional men."", ""11b"" : ""10-9,000-12,000"", ""12a"" : ""yes"", ""4"" : ""None"", ""12b"" : ""yes"", ""9c"" : ""Fair"", ""10b"" : ""Everything"", ""9b"" : ""Brick singles 10,000"", ""9",14.96475,81.050598,0.00079,0.683204,4.951388,5.069249,83.680312,16.319682,0,87.909589,12.090406,99.993691,0.006304,75.809299,0.065794,0.000161,1
849,Polygon,1,3553,MD,Baltimore, ,B20,B,2898,"{ ""11b"" : """", ""12a"" : """", ""9c"" : """", ""9b"" : """", ""5d"" : ""No "", ""12b"" : """", ""13"" : """", ""9a"" : """", ""8c"" : """", ""14"" : ""A sparsely settled section of modest homes. Principally fee properties."", ""8b"" : """", ""8a"" : """", ""5c"" : ""No "", ""15"" : ""  "", ""2"" : """", ""7"" :",10.063679,85.835848,0.015083,2.627087,0.565467,2.578497,91.054284,8.945721,0,20.512519,79.487487,100.000006,0,96.985159,0.029024,0.000044,1
